# s	p(s)	error
1.000000000000000000e+00 1.197443191802108453e+00 3.799971110285609716e-02
1.811609194200414219e+00 1.750640224212804685e-01 1.079491007123627166e-02
2.438354098268828540e+00 7.863321285057098264e-02 6.236019414125766429e-03
3.281927872511474220e+00 3.821289822615560328e-02 3.747082956271202952e-03
4.417344703140069662e+00 2.647988621249307978e-02 2.688625091902944499e-03
5.945570708544391181e+00 3.671053359353946416e-02 2.728672472568783713e-03
8.002502278161049531e+00 1.386333415872575102e-02 1.445352499492064905e-03
1.077105056036769071e+01 1.164343023690933565e-02 1.141732268906864778e-03
1.449740670372631612e+01 6.737524646785994498e-03 7.486138496428882414e-04
1.951293422635963282e+01 5.067537163618250455e-03 5.596158624193626639e-04
2.626363527653332852e+01 2.525303155410138327e-03 3.405118080111013256e-04
3.534981105030105653e+01 1.637418946218706546e-03 2.363410673438909001e-04
4.757944314009409226e+01 9.124074369983226811e-04 1.520679061663871045e-04
6.404004271197280218e+01 4.330937273382288251e-04 9.030628478772528855e-05
8.619535664753031767e+01 1.538914475580881863e-04 4.640001727225756789e-05
1.160155301739971492e+02 1.247299613082053114e-04 3.600643836865197308e-05
1.561523006000496423e+02 1.235598197754975668e-04 3.088995494387439169e-05
2.101748011332487067e+02 4.590024592776723652e-05 1.622818757682721041e-05
2.828869434625969461e+02 2.983944954841066008e-05 1.127825182345045839e-05
3.807546021222372019e+02 2.533672608568664100e-05 8.957885414127557291e-06
5.124805876960931528e+02 9.412137055966416640e-06 4.706068527983208320e-06
6.897785379387657940e+02 8.741098165238338192e-06 3.909137939094322265e-06
1.249609141291986816e+03 1.930018503598152263e-06 1.364729171709766470e-06
1.681924324880868880e+03 2.150901258708316619e-06 1.241823420715551573e-06
