# mu	p(mu)	err
-8.610688778940584598e+02 7.947541982099410080e-07 5.619760829307267198e-07
-6.128344502185484544e+02 1.589508396419882016e-06 7.947541982099410080e-07
-5.631875646834464533e+02 1.192131297314911512e-06 6.882773254141419934e-07
-5.135406791483444522e+02 3.973770991049705040e-06 1.256616723162164203e-06
-4.638937936132424511e+02 3.179016792839764032e-06 1.123952165861453440e-06
-4.142469080781404500e+02 7.947541982099410080e-06 1.777124412600769696e-06
-3.646000225430384489e+02 1.033180457672923395e-05 2.026233582591139029e-06
-3.149531370079364478e+02 1.947147785614355427e-05 2.781639693734793528e-06
-2.653062514728344468e+02 4.410885800065171959e-05 4.186627525483016803e-06
-2.156593659377324457e+02 7.947541982099408386e-05 5.619760829307266351e-06
-1.660124804026304446e+02 2.002780579489051103e-04 8.921093749205479288e-06
-1.163655948675284435e+02 5.984499112520855375e-04 1.542109884842778519e-05
-6.671870933242644242e+01 1.960658606983924600e-03 2.791273597443404494e-05
-1.707182379732444133e+01 5.563676764568692250e-03 4.701997164037889144e-05
3.257506173777755976e+01 7.018076947292882853e-03 5.280930844662437058e-05
8.222194727287956084e+01 3.339159763779066866e-03 3.642671575064878605e-05
1.318688328079815619e+02 9.513207752572992943e-04 1.944307305931953643e-05
1.815157183430835630e+02 2.439895388504519005e-04 9.846616432072089476e-06
2.311626038781855641e+02 6.040131906395551322e-05 4.899193908363742166e-06
2.808094894132875652e+02 2.026623205435349443e-05 2.837840112400125647e-06
3.304563749483895663e+02 5.165902288364616976e-06 1.432763506518106587e-06
3.801032604834915674e+02 4.371148090154675121e-06 1.317950738011059653e-06
4.297501460185935684e+02 2.384262594629823024e-06 9.733711282745597501e-07
4.793970315536955695e+02 7.947541982099410080e-07 5.619760829307267198e-07
