# s	p(s)	error
1.000000000000000000e+00 1.234732847321858173e+00 3.821402227362443588e-02
1.811609194200414219e+00 1.938940295126597713e-01 1.125087272045623664e-02
2.438354098268828540e+00 7.324073199833662506e-02 5.960246241219790443e-03
3.281927872511474220e+00 4.144205771013362294e-02 3.864491807807217232e-03
4.417344703140069662e+00 2.034814412363663075e-02 2.334092208514027943e-03
5.945570708544391181e+00 3.859052479541855846e-02 2.770638212221087238e-03
8.002502278161049531e+00 1.211882597236435891e-02 1.338300446363682077e-03
1.077105056036769071e+01 1.196853341105380900e-02 1.146377589665490554e-03
1.449740670372631612e+01 6.363217721964549781e-03 7.204925289842350903e-04
1.951293422635963282e+01 4.667030591352924924e-03 5.318574965453442844e-04
2.626363527653332852e+01 2.521771262885089473e-03 3.369858597688659514e-04
3.534981105030105653e+01 1.472102610302394648e-03 2.219278186943553016e-04
4.757944314009409226e+01 6.960031089923103455e-04 1.315322241515311447e-04
6.404004271197280218e+01 4.432330453695586042e-04 9.047456652460708073e-05
8.619535664753031767e+01 3.018639932870191295e-04 6.435761961075766083e-05
1.160155301739971492e+02 1.223313082061244588e-04 3.531400686156252092e-05
1.561523006000496423e+02 7.573979337199968954e-05 2.395102565660436880e-05
2.101748011332487067e+02 2.250877444534739522e-05 1.125438722267369761e-05
2.828869434625969461e+02 2.090400998583713727e-05 9.348557466133250381e-06
3.807546021222372019e+02 1.553092584579349652e-05 6.945641188940534324e-06
5.124805876960931528e+02 6.923350815206066656e-06 3.997198456853438147e-06
6.897785379387657940e+02 5.143800074159482586e-06 2.969774357473594305e-06
7.429639507594950373e+03 3.183719201966677506e-07 2.251229437104461071e-07
