# mu	p(mu)	err
-2.767968036445674898e+03 5.086215862378035936e-07 3.596497726866092890e-07
-1.371591453255967735e+03 5.086215862378035936e-07 3.596497726866092890e-07
-1.294014976412095166e+03 1.017243172475601258e-06 5.086215862378006290e-07
-1.216438499568222142e+03 1.525864758713419781e-06 6.229316792238084809e-07
-1.138862022724350027e+03 7.629323793567009965e-07 4.404792145950730364e-07
-1.061285545880477002e+03 1.017243172475613117e-06 5.086215862378065583e-07
-9.837090690366048875e+02 5.086215862378006290e-07 3.596497726866071714e-07
-9.061325921927318632e+02 5.086215862378065583e-07 3.596497726866113536e-07
-8.285561153488597483e+02 2.543107931189003463e-06 8.042013398196008867e-07
-7.509796385049867240e+02 2.034486344951226233e-06 7.192995453732227073e-07
-6.734031616611146092e+02 3.306040310545704036e-06 9.169306044941098005e-07
-5.958266848172415848e+02 4.068972689902452466e-06 1.017243172475613117e-06
-5.182502079733694700e+02 6.103459034853607972e-06 1.245863358447602562e-06
-4.406737311294964456e+02 9.918120931637112531e-06 1.588170393998641637e-06
-3.630972542856234213e+02 1.602157996649090685e-05 2.018529342936642421e-06
-2.855207774417513065e+02 3.128022755362473874e-05 2.820443135059096654e-06
-2.079443005978782821e+02 7.603892714255208263e-05 4.397444697723090282e-06
-1.303678237540061673e+02 3.252635043990735131e-04 9.094944737400075601e-06
-5.279134691013314296e+01 3.827631747232613200e-03 3.119948822346000261e-05
2.478512993373897189e+01 8.002143416279318064e-03 4.511132273437767681e-05
1.023616067776119962e+02 4.544533873034802018e-04 1.075046051854152929e-05
1.799380836214841111e+02 5.925441479670377217e-05 3.881885781774888646e-06
2.575145604653571354e+02 2.263366058758239539e-05 2.399163223962084522e-06
3.350910373092292502e+02 9.409499345399311584e-06 1.546912163434069165e-06
4.126675141531022746e+02 7.375013000448108645e-06 1.369505533178365480e-06
4.902439909969752989e+02 4.323283483021355481e-06 1.048550261763839167e-06
5.678204678408474138e+02 3.814661896783504982e-06 9.849414665103006649e-07
6.453969446847204381e+02 2.034486344951226233e-06 7.192995453732227073e-07
7.229734215285925529e+02 2.034486344951202516e-06 7.192995453732143428e-07
8.005498983724655773e+02 1.780175551832323007e-06 6.728431143122141756e-07
8.781263752163376921e+02 5.086215862378006290e-07 3.596497726866071714e-07
9.557028520602107164e+02 1.017243172475613117e-06 5.086215862378065583e-07
1.033279328904082831e+03 1.017243172475601258e-06 5.086215862378006290e-07
1.110855805747955856e+03 7.629323793567098903e-07 4.404792145950781715e-07
1.498738189967319158e+03 5.086215862378065583e-07 3.596497726866113536e-07
1.576314666811191273e+03 5.086215862378006290e-07 3.596497726866071714e-07
1.731467620498936412e+03 5.086215862378006290e-07 3.596497726866071714e-07
1.964197051030554576e+03 5.086215862378065583e-07 3.596497726866113536e-07
2.119350004718299715e+03 5.086215862378006290e-07 3.596497726866071714e-07
