# mu	p(mu)	err
-6.821912182240758966e+02 1.748092388252599372e-06 8.740461941262996858e-07
-6.370482143734474221e+02 1.311069291189449635e-06 7.569462081944805852e-07
-5.919052105228189475e+02 8.740461941263019092e-07 6.180439909370015729e-07
-5.016192028215621121e+02 8.740461941262996858e-07 6.180439909369999847e-07
-4.564761989709336376e+02 2.185115485315749109e-06 9.772133527706916511e-07
-4.113331951203051631e+02 6.118323358884104788e-06 1.635190699317161602e-06
-3.661901912696767454e+02 9.177485038326145748e-06 2.002691422735917384e-06
-3.210471874190482708e+02 1.879199317371544250e-05 2.865752092691671448e-06
-2.759041835684197963e+02 2.884352440616792245e-05 3.550392424253981951e-06
-2.307611797177913786e+02 5.987216429765151863e-05 5.115224205177462920e-06
-1.856181758671629041e+02 1.245515826629976916e-04 7.377799021354549838e-06
-1.404751720165344295e+02 3.102863989148363344e-04 1.164484104787754076e-05
-9.533216816590595499e+01 8.836607022616911611e-04 1.965146653192588287e-05
-5.018916431527759414e+01 2.650982106785066544e-03 3.403733847653490598e-05
-5.046160464649119604e+00 6.286140228156346203e-03 5.241362867692086645e-05
4.009684338597935493e+01 6.961777936215976861e-03 5.515847853912406732e-05
8.523984723660782947e+01 3.366388916677442826e-03 3.835609091507420561e-05
1.303828510872363040e+02 1.015641677574762860e-03 2.106795840702503758e-05
1.755258549378646649e+02 2.963016598088155564e-04 1.137939669027318878e-05
2.206688587884931394e+02 7.735308818017751827e-05 5.814214148438299985e-06
2.658118626391216139e+02 3.015459369735733482e-05 3.630186486711122158e-06
3.109548664897500885e+02 8.740461941262996434e-06 1.954426705541383302e-06
3.560978703403785630e+02 6.118323358884097165e-06 1.635190699317159696e-06
4.012408741910070376e+02 1.311069291189449635e-06 7.569462081944805852e-07
4.463838780416355121e+02 8.740461941262996858e-07 6.180439909369999847e-07
5.366698857428922338e+02 8.740461941262996858e-07 6.180439909369999847e-07
