# s	p(s)	error
1.000000000000000000e+00 1.289374575427102876e+00 3.894698337968647422e-02
1.811609194200414219e+00 1.785816066450129080e-01 1.076887606727902451e-02
2.438354098268828540e+00 7.237074327597647905e-02 5.909046444403301748e-03
3.281927872511474220e+00 4.695813192018269411e-02 4.102751035188778941e-03
4.417344703140069662e+00 2.024048198541632954e-02 2.321742514289086047e-03
5.945570708544391181e+00 3.304391306597286720e-02 2.557014762428812607e-03
8.002502278161049531e+00 1.264273960002496727e-02 1.363301671959621982e-03
1.077105056036769071e+01 1.212365201795402581e-02 1.150726125056198389e-03
1.449740670372631612e+01 6.654142206064680119e-03 7.348270785347686034e-04
1.951293422635963282e+01 3.979146263829251226e-03 4.897990464395838043e-04
2.626363527653332852e+01 1.881321418342844342e-03 2.902941972057350006e-04
3.534981105030105653e+01 1.331194279638529300e-03 2.104802965922429841e-04
4.757944314009409226e+01 8.159492230136607648e-04 1.420385281210910055e-04
6.404004271197280218e+01 4.959988841040297762e-04 9.545502975173852131e-05
8.619535664753031767e+01 2.183758758555444043e-04 5.459396896388610108e-05
1.160155301739971492e+02 1.115437148898877379e-04 3.363169545564876831e-05
1.561523006000496423e+02 8.287295909698167296e-05 2.498713732646895227e-05
2.101748011332487067e+02 4.477936080132603042e-05 1.583189483990835348e-05
2.828869434625969461e+02 3.742813216511792191e-05 1.247604405503930730e-05
3.807546021222372019e+02 6.179500653987676434e-06 4.369566816781390820e-06
5.124805876960931528e+02 1.836458487843019860e-05 6.492861250606960896e-06
1.249609141291986816e+03 1.882887404609186149e-06 1.331402452009894058e-06
1.681924324880868880e+03 1.398917464963732165e-06 9.891840257961495176e-07
2.263803409521446611e+03 1.039345246555908318e-06 7.349280718336869053e-07
