# s	p(s)	error
1.000000000000000000e+00 1.172310022567273347e+00 3.621277753349685935e-02
1.811609194200414219e+00 1.741268676084389011e-01 1.036910407079349138e-02
2.438354098268828540e+00 8.808169224969621125e-02 6.356748591379985519e-03
3.281927872511474220e+00 4.056011002888821465e-02 3.718139190278070723e-03
4.417344703140069662e+00 2.507004419697442255e-02 2.519634244817906162e-03
5.945570708544391181e+00 4.063884890683476525e-02 2.765123432105753495e-03
8.002502278161049531e+00 1.579551652967515693e-02 1.485917202636347816e-03
1.077105056036769071e+01 1.433184878224834716e-02 1.220007987373572392e-03
1.449740670372631612e+01 6.172780865476447561e-03 6.901378812707660614e-04
1.951293422635963282e+01 4.070211372350955419e-03 4.830452201678146242e-04
2.626363527653332852e+01 2.512918295437433034e-03 3.271540962667876377e-04
3.534981105030105653e+01 9.176817531645134474e-04 1.704092234927941779e-04
4.757944314009409226e+01 8.933989487275242761e-04 1.449284470993082653e-04
6.404004271197280218e+01 4.366863240466980979e-04 8.733726480933962501e-05
8.619535664753031767e+01 2.465760693828458554e-04 5.656842991238413243e-05
1.160155301739971492e+02 2.024810391631556980e-04 4.418498517897518550e-05
1.561523006000496423e+02 5.730899535639853427e-05 2.026178961974888073e-05
2.101748011332487067e+02 4.257851760404724047e-05 1.505377926534629527e-05
2.828869434625969461e+02 3.163430365658573197e-05 1.118441531684308248e-05
3.807546021222372019e+02 1.175157361211123814e-05 5.875786806055619071e-06
5.124805876960931528e+02 8.730995558495162871e-06 4.365497779247581436e-06
6.897785379387657940e+02 3.243407477101593195e-06 2.293435421209688076e-06
