# s	p(s)	error
1.000000000000000000e+00 1.365610608909493262e+00 4.261295585825697341e-02
1.804721766827170226e+00 1.643051003647755526e-01 1.100268332658481396e-02
2.424462017082328114e+00 8.720435577976767827e-02 6.915755263267396591e-03
3.257020655659783159e+00 4.000939656576510406e-02 4.041559374690610260e-03
4.375479375074184496e+00 2.340030524186331382e-02 2.666712274694230805e-03
5.878016072274911963e+00 2.691984968542413328e-02 2.467738574685367139e-03
7.896522868499724623e+00 1.801790607386282578e-02 1.741856725780068383e-03
1.060818355139448244e+01 1.128126814697153618e-02 1.189150074651240631e-03
1.425102670302997687e+01 6.531430719778764764e-03 7.806552856165110185e-04
1.914481976169957633e+01 3.472763119480988276e-03 4.911228702479110376e-04
2.571913809059344302e+01 2.171447424140560741e-03 3.350616118114439507e-04
3.455107294592217926e+01 1.539412083708106621e-03 2.434024221051700292e-04
4.641588833612777165e+01 5.156586138304107645e-04 1.215419008722462340e-04
6.235507341273912374e+01 3.838461143440002757e-04 9.047339679491650337e-05
8.376776400682915380e+01 1.746112416020389926e-04 5.264727023382351066e-05
1.125335582600764610e+02 1.299771686384876745e-04 3.918959088060114854e-05
1.511775070615661605e+02 4.397838361659534945e-05 1.966773106145404913e-05
2.030917620904734804e+02 3.273664244831511397e-05 1.464027157390754788e-05
2.728333376486766610e+02 1.462110706203066944e-05 8.441500098113746066e-06
3.665241237079625876e+02 1.451155210738925666e-05 7.255776053694628329e-06
4.923882631706736674e+02 8.101585147795729093e-06 4.677452365942538878e-06
6.614740641230146139e+02 4.020440262351800118e-06 2.842880572864379931e-06
1.193776641714435755e+03 2.227734122928000589e-06 1.575245905003054979e-06
