# s	p(s)	error
1.000000000000000000e+00 1.167385107261647015e+00 3.649861054220451123e-02
1.811609194200414219e+00 1.833019088975312849e-01 1.074534819922592227e-02
2.438354098268828540e+00 7.675127322428784704e-02 5.993267534588638153e-03
3.281927872511474220e+00 4.867853710533761452e-02 4.114087274853604932e-03
4.417344703140069662e+00 2.350815885923328644e-02 2.464324647138428290e-03
5.945570708544391181e+00 3.992163332831492883e-02 2.768067230105992343e-03
8.002502278161049531e+00 1.582835154057606747e-02 1.502360642431916152e-03
1.077105056036769071e+01 1.281934455807370692e-02 1.165394959824882486e-03
1.449740670372631612e+01 6.297065043975973164e-03 7.040332748533988973e-04
1.951293422635963282e+01 4.678492323261897526e-03 5.230713433512262011e-04
2.626363527653332852e+01 2.259368241057612987e-03 3.133180016649271863e-04
3.534981105030105653e+01 1.388097185531881553e-03 2.116828362763242420e-04
4.757944314009409226e+01 8.874029826286818990e-04 1.458881516759088896e-04
6.404004271197280218e+01 4.632978127872619664e-04 9.086017646181176381e-05
8.619535664753031767e+01 1.721067866833286364e-04 4.773383417246802396e-05
1.160155301739971492e+02 7.868870042262617861e-05 2.782065683579785728e-05
1.561523006000496423e+02 1.096178770239837684e-04 2.830321414403345185e-05
2.101748011332487067e+02 5.429475399173808278e-05 1.716950876124112785e-05
2.828869434625969461e+02 3.630514043809503737e-05 1.210171347936501189e-05
3.807546021222372019e+02 1.198818247678461955e-05 5.994091238392309774e-06
5.124805876960931528e+02 8.906787415377615531e-06 4.453393707688807765e-06
6.897785379387657940e+02 3.308710983351961147e-06 2.339611973314581400e-06
