# s	p(s)	error
1.000000000000000000e+00 1.301239488172566183e+00 3.848877767130729627e-02
1.811609194200414219e+00 1.847539864841250823e-01 1.077507130550395958e-02
2.438354098268828540e+00 5.649364543447020492e-02 5.135785948588200527e-03
3.281927872511474220e+00 4.440091716210257944e-02 3.924523702028111065e-03
4.417344703140069662e+00 2.113311740806456118e-02 2.333762406091474759e-03
5.945570708544391181e+00 3.542331358843393146e-02 2.604373811323089545e-03
8.002502278161049531e+00 1.223442741128843818e-02 1.319272236315396311e-03
1.077105056036769071e+01 1.067515803490562236e-02 1.062217925610007977e-03
1.449740670372631612e+01 6.125129622875683313e-03 6.935343603140884522e-04
1.951293422635963282e+01 4.142349817311882267e-03 4.916064785008400885e-04
2.626363527653332852e+01 2.427415898578636454e-03 3.243770938460450179e-04
3.534981105030105653e+01 1.449227013866029616e-03 2.160380078555648254e-04
4.757944314009409226e+01 8.374515549316691003e-04 1.415551489559024314e-04
6.404004271197280218e+01 4.977570526573722081e-04 9.406724104713492206e-05
8.619535664753031767e+01 1.981154712646733182e-04 5.115319472227425085e-05
1.160155301739971492e+02 1.766311838848571127e-04 4.163236929799683626e-05
1.561523006000496423e+02 1.166494241834846977e-04 2.916235604587117444e-05
2.101748011332487067e+02 9.208296186050547293e-05 2.233339871003450568e-05
2.828869434625969461e+02 2.012185915926977594e-05 8.998768982760797010e-06
3.807546021222372019e+02 2.092974236863608624e-05 7.910699044580432552e-06
5.124805876960931528e+02 4.442869736737199635e-06 3.141583318775364606e-06
