# mu	p(mu)	err
-2.223589427122326015e+03 4.036793155503962145e-07 2.854443814504292553e-07
-1.343897001268263011e+03 4.036793155503962145e-07 2.854443814504292553e-07
-8.551789869048946002e+02 4.036793155503962145e-07 2.854443814504292553e-07
-7.574353840322207816e+02 1.211037946651191449e-06 4.944041714072159296e-07
-6.596917811595471903e+02 6.055189733255957247e-07 3.495965422489585573e-07
-5.619481782868735991e+02 3.027594866627971424e-06 7.817216331675465935e-07
-4.642045754141997804e+02 3.633113839953574348e-06 8.563331443512898836e-07
-3.664609725415261892e+02 7.871746653232725786e-06 1.260488258803529772e-06
-2.687173696688523705e+02 2.482627790634948231e-05 2.238510092997028097e-06
-1.709737667961790066e+02 1.497650260691969857e-04 5.498047072233953248e-06
-7.323016392350518800e+01 3.030420621836824469e-03 2.473174197719294734e-05
2.451343894916863064e+01 6.847006710708077558e-03 3.717522684898922800e-05
1.222570418218419945e+02 1.412877604426386591e-04 5.340175391835586476e-06
2.200006446945158132e+02 1.332141741316307376e-05 1.639753131344288484e-06
3.177442475671896318e+02 3.834953497728763323e-06 8.797986710409218292e-07
4.154878504398634504e+02 1.211037946651194202e-06 4.944041714072169884e-07
7.087186590578844516e+02 6.055189733255963600e-07 3.495965422489589279e-07
