# mu	p(mu)	err
-8.002074396052903467e+02 7.730675194912751652e-07 5.466412853473441036e-07
-6.981282040605454995e+02 1.159601279236912748e-06 6.694961107200659679e-07
-6.470885862881731327e+02 1.932668798728187701e-06 8.643157623898172997e-07
-5.450093507434282856e+02 2.319202558473825496e-06 9.468104797363566409e-07
-4.939697329710559188e+02 3.092270077965100661e-06 1.093282570694688207e-06
-4.429301151986835521e+02 3.092270077965097273e-06 1.093282570694687148e-06
-3.918904974263111285e+02 3.478803837710734644e-06 1.159601279236911477e-06
-3.408508796539387049e+02 6.957607675421476911e-06 1.639923856042032840e-06
-2.898112618815663382e+02 1.236908031186040264e-05 2.186565141389376414e-06
-2.387716441091939714e+02 2.667082942244893581e-05 3.210790552526548143e-06
-1.877320263368214910e+02 5.527432764362617156e-05 4.622271485049645015e-06
-1.366924085644491242e+02 1.318080120732624159e-04 7.137804037046444309e-06
-8.565279079207675750e+01 5.728430319430335765e-04 1.488029471754610995e-05
-3.461317301970427707e+01 3.735848787941586924e-03 3.800041681145411437e-05
1.642644475266808968e+01 1.177227218681313643e-02 6.745650916789187597e-05
6.746606252504045642e+01 2.880449577624484472e-03 3.336751421662877137e-05
1.185056802974129369e+02 2.786908407766046998e-04 1.037898928085263368e-05
1.695452980697853036e+02 6.416460411777584168e-05 4.980139121775044364e-06
2.205849158421576703e+02 1.739401918855368974e-05 2.592947287169452217e-06
2.716245336145300371e+02 8.117208954658389447e-06 1.771320212690258938e-06
3.226641513869024038e+02 4.638405116947629816e-06 1.338992221440126007e-06
3.737037691592749979e+02 3.092270077965100661e-06 1.093282570694688207e-06
4.247433869316473647e+02 1.546135038982550330e-06 7.730675194912751652e-07
5.268226224763920982e+02 1.159601279236912748e-06 6.694961107200659679e-07
5.778622402487644649e+02 1.159601279236912748e-06 6.694961107200659679e-07
