# s	p(s)	error
1.000000000000000000e+00 1.333878359840841910e+00 4.174489334427472498e-02
1.804721766827170226e+00 1.990732571156123565e-01 1.200456908448062528e-02
2.424462017082328114e+00 7.112938133640106519e-02 6.191017986309829864e-03
3.257020655659783159e+00 4.251829464469612796e-02 4.129741847993392660e-03
4.375479375074184496e+00 2.209513011773009059e-02 2.568506703923568654e-03
5.878016072274911963e+00 2.444851023829758621e-02 2.331073987500458921e-03
7.896522868499724623e+00 1.687542655136194461e-02 1.670916213651436324e-03
1.060818355139448244e+01 1.133019244430399745e-02 1.181254219338971970e-03
1.425102670302997687e+01 6.967194315195651168e-03 7.991919984197081144e-04
1.914481976169957633e+01 3.139041333840419685e-03 4.628263947125089918e-04
2.571913809059344302e+01 2.031861333875036382e-03 3.212654852336475821e-04
3.455107294592217926e+01 1.323417857965751088e-03 2.236984466886908225e-04
4.641588833612777165e+01 8.443938719071331133e-04 1.541645236875548652e-04
6.235507341273912374e+01 4.818884596856411466e-04 1.004806898122177636e-04
8.376776400682915380e+01 4.210923249695569331e-04 8.103925572495302137e-05
1.125335582600764610e+02 1.160936413876128762e-04 3.671203286476473266e-05
1.511775070615661605e+02 6.913425580643791409e-05 2.444265054650884801e-05
2.030917620904734804e+02 3.859663362681566278e-05 1.575700969580754362e-05
2.728333376486766610e+02 2.873057376926618675e-05 1.172920762534882627e-05
3.665241237079625876e+02 1.069323657980567676e-05 6.173743017859161134e-06
4.923882631706736674e+02 5.306556444944712062e-06 3.752302046969583858e-06
9.426684551178845140e+03 4.157696320203141912e-07 2.400447089678000488e-07
