# mu	p(mu)	err
-1.490984386799299045e+03 9.234174879548957466e-07 6.529547675991537989e-07
-7.218552745705246707e+02 2.308543719887239366e-06 1.032412137339620124e-06
-6.791258794467039479e+02 4.617087439774478733e-06 1.460051246584284989e-06
-6.363964843228832251e+02 2.770252463864658017e-06 1.130950832526051294e-06
-5.936670891990620476e+02 3.231961207842135536e-06 1.221566514708318127e-06
-5.509376940752413248e+02 2.308543719887239366e-06 1.032412137339620124e-06
-5.082082989514206020e+02 2.770252463864687663e-06 1.130950832526063364e-06
-4.654789038275998792e+02 6.002213671706822776e-06 1.664714550740763952e-06
-4.227495087037791563e+02 5.540504927729316034e-06 1.599406005735484386e-06
-3.800201135799579788e+02 9.695883623526405762e-06 2.115815268299641336e-06
-3.372907184561372560e+02 1.108100985545875065e-05 2.261901665052126728e-06
-2.945613233323165332e+02 1.569809729523322854e-05 2.692201475561943452e-06
-2.518319282084958104e+02 2.447056343080473940e-05 3.361290392997505588e-06
-2.091025330846750876e+02 4.847941811763203051e-05 4.731106767749954491e-06
-1.663731379608543648e+02 7.987561270809764055e-05 6.072830379475821489e-06
-1.236437428370331872e+02 2.049986823259868540e-04 9.728806922421846383e-06
-8.091434771321246444e+01 5.817530174115843932e-04 1.638903459555177711e-05
-3.818495258939174164e+01 2.737009434298311172e-03 3.554857505110857083e-05
4.544442534428981162e+00 1.078551625931318397e-02 7.056746534512794078e-05
4.727383765824970396e+01 7.498150002193754160e-03 5.883843488458353934e-05
9.000323278207042677e+01 1.050849101292660208e-03 2.202694301685231181e-05
1.327326279058916043e+02 1.731407789915429690e-04 8.940951381114999288e-06
1.754620230297123271e+02 6.694776787672994205e-05 5.559709508459836056e-06
2.181914181535330499e+02 3.139619459046645708e-05 3.807347839380559150e-06
2.609208132773537727e+02 1.477467980727833194e-05 2.611819070396615196e-06
3.036502084011744955e+02 1.154271859943619895e-05 2.308543719887239790e-06
3.463796035249952183e+02 5.540504927729316034e-06 1.599406005735484386e-06
3.891089986488163959e+02 1.846834975909791493e-06 9.234174879548957466e-07
4.318383937726371187e+02 1.385126231932343832e-06 7.997030028677507692e-07
4.745677888964578415e+02 1.385126231932343832e-06 7.997030028677507692e-07
5.172971840202785643e+02 1.385126231932343832e-06 7.997030028677507692e-07
6.027559742679200099e+02 2.308543719887215226e-06 1.032412137339609325e-06
7.309441596393826330e+02 9.234174879548957466e-07 6.529547675991537989e-07
8.164029498870240786e+02 1.385126231932343832e-06 7.997030028677507692e-07
8.591323450108448014e+02 9.234174879548957466e-07 6.529547675991537989e-07
