# s	p(s)	error
1.000000000000000000e+00 1.283092263124959054e+00 3.988299015933233910e-02
1.804721766827170226e+00 1.840950342500368986e-01 1.124539402154099352e-02
2.424462017082328114e+00 7.414299990592872203e-02 6.157241004983647972e-03
3.257020655659783159e+00 4.110747289656372511e-02 3.955568423756051534e-03
4.375479375074184496e+00 2.493300175378247718e-02 2.657866917401057513e-03
5.878016072274911963e+00 2.636311840684881294e-02 2.357988994263596032e-03
7.896522868499724623e+00 2.025215997631518369e-02 1.783103260619822673e-03
1.060818355139448244e+01 1.063452026398920350e-02 1.114800633855185345e-03
1.425102670302997687e+01 7.307194521744824790e-03 7.972802860395785621e-04
1.914481976169957633e+01 3.885236899955742118e-03 5.015819269866373742e-04
2.571913809059344302e+01 2.988496941452344242e-03 3.795394911041285817e-04
3.455107294592217926e+01 1.363451187805328046e-03 2.211809893282065361e-04
4.641588833612777165e+01 8.279661154379308824e-04 1.487071042311651598e-04
6.235507341273912374e+01 2.186947848859317647e-04 6.593895864310206584e-05
8.376776400682915380e+01 3.255841797432655377e-04 6.941478035531803957e-05
1.125335582600764610e+02 1.432118112596363947e-04 3.971980990374539793e-05
1.511775070615661605e+02 1.148043628509845364e-04 3.068275659251872684e-05
2.030917620904734804e+02 4.883320354997708335e-05 1.726514468862588915e-05
2.728333376486766610e+02 1.817523738660262154e-05 9.087618693301310768e-06
3.665241237079625876e+02 1.014696651187179825e-05 5.858353847087300798e-06
4.923882631706736674e+02 7.553201989643527637e-06 4.360843201964308195e-06
6.614740641230146139e+02 5.622454773020716844e-06 3.246125776710007204e-06
1.193776641714435755e+03 3.115413620186667557e-06 1.798684892251799040e-06
