# s	p(s)	error
1.000000000000000000e+00 1.278552919717246272e+00 3.895927412576133397e-02
1.804721766827170226e+00 1.677385672137693684e-01 1.050419653410814176e-02
2.424462017082328114e+00 7.785468371695523915e-02 6.174278037731593081e-03
3.257020655659783159e+00 4.009361145741080490e-02 3.822775859238965179e-03
4.375479375074184496e+00 2.984489457788169070e-02 2.845599045998881658e-03
5.878016072274911963e+00 2.746699472882364185e-02 2.355275367055001401e-03
7.896522868499724623e+00 1.924319041198923816e-02 1.700873803997692739e-03
1.060818355139448244e+01 1.219799573929236484e-02 1.168356094610983713e-03
1.425102670302997687e+01 5.997763647398028988e-03 7.068432245048845942e-04
1.914481976169957633e+01 3.844531401248500561e-03 4.882559762147799048e-04
2.571913809059344302e+01 3.277215071725736884e-03 3.889338737080557718e-04
3.455107294592217926e+01 1.374363009914697726e-03 2.173058721607510572e-04
4.641588833612777165e+01 8.695914387328983891e-04 1.491337013947307308e-04
6.235507341273912374e+01 3.236533685968911544e-04 7.849747204776165552e-05
8.376776400682915380e+01 2.834366965188936968e-04 6.337837207342242145e-05
1.125335582600764610e+02 1.793369895271428884e-04 4.349560884709990281e-05
1.511775070615661605e+02 7.067378239568645223e-05 2.355792746522881854e-05
2.030917620904734804e+02 3.507211429032699789e-05 1.431813070197921885e-05
2.728333376486766610e+02 2.610699100354436664e-05 1.065813444635243970e-05
3.665241237079625876e+02 1.619460819159318531e-05 7.242448957075459551e-06
4.923882631706736674e+02 7.232968395300711787e-06 4.175956250066921349e-06
8.886238162743397879e+02 2.671868328311824677e-06 1.889296213386855813e-06
1.603718743751329384e+03 2.220731508942644463e-06 1.282139934485919711e-06
