# mu	p(mu)	err
-5.622835789095934160e+02 8.085830874184806837e-07 5.717545842663626127e-07
-5.134857851874378412e+02 1.617166174836966873e-06 8.085830874184834366e-07
-4.646879914652824368e+02 2.425749262255450416e-06 9.903079894097646183e-07
-4.158901977431270325e+02 5.255790068220135932e-06 1.457693891080160027e-06
-3.670924040209715713e+02 1.172445476756799580e-05 2.177176593005087062e-06
-3.182946102988161101e+02 2.061886872917130355e-05 2.887219123664649479e-06
-2.694968165766606489e+02 3.679053047754095491e-05 3.856695523456177876e-06
-2.206990228545051878e+02 7.681539330475583129e-05 5.572774348545995686e-06
-1.719012291323497266e+02 1.839526523877047610e-04 8.623833358967147733e-06
-1.231034354101942654e+02 4.960657241312390903e-04 1.416175050586124786e-05
-7.430564168803880420e+01 1.616761883293255792e-03 2.556644593225445620e-05
-2.550784796588334302e+01 4.885054722638761983e-03 4.444081811712903633e-05
2.328994575627211816e+01 7.327379938186288390e-03 5.442791330331761611e-05
7.208773947842757934e+01 4.109219250260737373e-03 4.075932524131929664e-05
1.208855332005829268e+02 1.256133826304609577e-03 2.253540067853432402e-05
1.696833269227385017e+02 3.327319404727063410e-04 1.159830633562858420e-05
2.184811206448938492e+02 8.409264109152198518e-05 5.830775564320626554e-06
2.672789143670494241e+02 2.304461799142680563e-05 3.052334218584806175e-06
3.160767080892047716e+02 1.051158013644024815e-05 2.061490470553966777e-06
3.648745018113603464e+02 6.872956243057117840e-06 1.666936738257225002e-06
4.136722955335156939e+02 1.617166174836961367e-06 8.085830874184806837e-07
5.112678829778266163e+02 1.617166174836961367e-06 8.085830874184806837e-07
