# mu	p(mu)	err
-5.394879742434535501e+02 2.738652283424997880e-06 1.118050112883210378e-06
-4.962655422327802626e+02 3.651536377899992232e-06 1.291013067281223911e-06
-4.530431102221069182e+02 2.738652283424997880e-06 1.118050112883210378e-06
-4.098206782114336306e+02 7.303072755799994629e-06 1.825768188949998657e-06
-3.665982462007603431e+02 8.672398897512481923e-06 1.989584757491076725e-06
-3.233758141900869987e+02 1.825768188949998530e-05 2.886792978281330327e-06
-2.801533821794137111e+02 3.697180582623747286e-05 4.107978425137496608e-06
-2.369309501687404236e+02 6.481477070772495477e-05 5.439134732019708273e-06
-1.937085181580671360e+02 1.264344470847870820e-04 7.596709673847051880e-06
-1.504860861473937348e+02 2.702136919645997649e-04 1.110571432875549041e-05
-1.072636541367204472e+02 6.915097015648119776e-04 1.776609422092642263e-05
-6.404122212604715969e+01 1.901081126744186105e-03 2.945731422678735752e-05
-2.081879011537387214e+01 4.879365484968871576e-03 4.719266437889672395e-05
2.240364189529941541e+01 7.401207795956037117e-03 5.812247791015372222e-05
6.562607390597281665e+01 4.949201118196209191e-03 4.752918567132830653e-05
1.088485059166461042e+02 1.917513040444735915e-03 2.958434683722453932e-05
1.520709379273193917e+02 5.682703488106870997e-04 1.610535567429412704e-05
1.952933699379926793e+02 1.825768188949998462e-04 9.128840944749992651e-06
2.385158019486659668e+02 6.253256047153745703e-05 5.342517189549445370e-06
2.817382339593392544e+02 2.008345007844993335e-05 3.027694018456915769e-06
3.249606659700126556e+02 8.672398897512515804e-06 1.989584757491084348e-06
3.681830979806858295e+02 4.564420472374984467e-06 1.443396489140661352e-06
4.114055299913592307e+02 2.282210236187492234e-06 1.020635445412216584e-06
4.546279620020326320e+02 1.825768188950003316e-06 9.128840944750016580e-07
5.410728260233792071e+02 1.369326141712502540e-06 7.905808165261050523e-07
