# s	p(s)	error
1.000000000000000000e+00 1.293028596975573929e+00 3.973380443547465390e-02
1.804721766827170226e+00 1.948473040623313612e-01 1.148148749986597009e-02
2.424462017082328114e+00 7.252024745515744941e-02 6.043353954596454407e-03
3.257020655659783159e+00 3.861258539057730449e-02 3.804611089095466959e-03
4.375479375074184496e+00 2.260328430860700233e-02 2.511476034289666925e-03
5.878016072274911963e+00 2.409569125692844274e-02 2.237228768282579442e-03
7.896522868499724623e+00 2.010109077069984276e-02 1.762982285726080994e-03
1.060818355139448244e+01 9.783405849330311169e-03 1.061159354960471493e-03
1.425102670302997687e+01 7.282574594110913235e-03 7.899061203994972797e-04
1.914481976169957633e+01 4.081697935651616531e-03 5.102122419564520664e-04
2.571913809059344302e+01 3.038335539258670351e-03 3.797919424073337939e-04
3.455107294592217926e+01 1.696257843180253109e-03 2.448337305937832984e-04
4.641588833612777165e+01 7.628576418441507766e-04 1.416591077831979011e-04
6.235507341273912374e+01 5.286937046624909028e-04 1.017471509019165322e-04
8.376776400682915380e+01 2.769420149823077315e-04 6.353485560675823231e-05
1.125335582600764610e+02 1.085000950326998437e-04 3.431074266480528583e-05
1.511775070615661605e+02 4.845920006055034519e-05 1.978338558196600749e-05
2.030917620904734804e+02 4.208408626689062965e-05 1.590628948794017370e-05
2.728333376486766610e+02 2.237611772595888849e-05 1.000690406155641687e-05
3.665241237079625876e+02 1.332507300426937979e-05 6.662536502134689897e-06
4.923882631706736674e+02 1.735811325167134877e-05 6.560750127602444527e-06
1.603718743751329384e+03 1.522698641910917539e-06 1.076710535398756211e-06
