# s	p(s)	error
1.000000000000000000e+00 1.231777486573883751e+00 3.990118666404057074e-02
1.804721766827170226e+00 1.718859373386078804e-01 1.109518954599466450e-02
2.424462017082328114e+00 7.783534104638377416e-02 6.441698659136080828e-03
3.257020655659783159e+00 4.524011497870827903e-02 4.237124980338264658e-03
4.375479375074184496e+00 2.510918671654449597e-02 2.723473684937059019e-03
5.878016072274911963e+00 2.968536278238033746e-02 2.554909237384100397e-03
7.896522868499724623e+00 2.029668675791857294e-02 1.822696277649404071e-03
1.060818355139448244e+01 1.230607930871743284e-02 1.224500657784748005e-03
1.425102670302997687e+01 7.890644188950910951e-03 8.459658542919276268e-04
1.914481976169957633e+01 3.713220752254638938e-03 5.006905840931468203e-04
2.571913809059344302e+01 2.261494131095600265e-03 3.371236405231055203e-04
3.455107294592217926e+01 1.384138494705591197e-03 2.275509668199608433e-04
4.641588833612777165e+01 1.002478796527829378e-03 1.670797994213048872e-04
6.235507341273912374e+01 5.389406162338456494e-04 1.056949507247730588e-04
8.376776400682915380e+01 2.931676456869968645e-04 6.725727058238720841e-05
1.125335582600764610e+02 1.952568288105110961e-04 4.735673701816957634e-05
1.511775070615661605e+02 5.984807996825625354e-05 2.262044800581606272e-05
2.030917620904734804e+02 5.727822660064722533e-05 1.909274220021574178e-05
2.728333376486766610e+02 4.263678357636107354e-05 1.421226119212035841e-05
1.193776641714435755e+03 3.248160938223915758e-06 1.875326592054805332e-06
