# s	p(s)	error
1.000000000000000000e+00 1.208974648847179756e+00 3.807912216941998496e-02
1.811609194200414219e+00 1.966294639539171996e-01 1.140959872564109578e-02
2.438354098268828540e+00 7.771716947218181015e-02 6.182846027911391602e-03
3.281927872511474220e+00 3.837222027629259152e-02 3.744745256683112544e-03
4.417344703140069662e+00 2.878069234137257265e-02 2.795427958002916647e-03
5.945570708544391181e+00 3.590733024511384708e-02 2.691368188595236188e-03
8.002502278161049531e+00 1.333892597006783830e-02 1.413923324983368864e-03
1.077105056036769071e+01 8.908171809087671311e-03 9.959638860183655466e-04
1.449740670372631612e+01 6.039336100708263093e-03 7.068508255299011354e-04
1.951293422635963282e+01 4.425543132506285990e-03 5.215552599047917426e-04
2.626363527653332852e+01 2.740015841652856509e-03 3.537345241022004120e-04
3.534981105030105653e+01 1.425013096400605528e-03 2.198842945144668481e-04
4.757944314009409226e+01 9.579016114157355754e-04 1.553921607073081032e-04
6.404004271197280218e+01 4.869433028174832093e-04 9.549743857998721193e-05
8.619535664753031767e+01 2.643786569648438629e-04 6.065262360730315386e-05
1.160155301739971492e+02 1.240571440895303548e-04 3.581221276749327575e-05
1.561523006000496423e+02 9.216998589269738700e-05 2.660718308317642480e-05
2.101748011332487067e+02 2.853290702511879085e-05 1.276030394076938283e-05
2.828869434625969461e+02 4.239784266007133985e-05 1.340737506832774874e-05
3.807546021222372019e+02 1.575003434320302844e-05 7.043629487871644886e-06
5.124805876960931528e+02 4.680683096089522505e-06 3.309742757830145477e-06
6.897785379387657940e+02 1.043273641597159818e-05 4.259146806680494596e-06
1.681924324880868880e+03 1.426199257848916911e-06 1.008475166548190488e-06
3.046989570903508138e+03 7.872554756371698607e-07 5.566736853492836124e-07
