# mu	p(mu)	err
-1.266818540590987141e+03 9.499988736894462242e-07 6.717506457053898483e-07
-9.345480775422579427e+02 9.499988736894566004e-07 6.717506457053971539e-07
-8.514804617800759843e+02 9.499988736894566004e-07 6.717506457053971539e-07
-8.099466538989850051e+02 9.499988736894462242e-07 6.717506457053898483e-07
-6.438114223746206335e+02 1.899997747378892448e-06 9.499988736894462242e-07
-5.192099987313472411e+02 1.899997747378913201e-06 9.499988736894566004e-07
-4.776761908502562619e+02 2.374997184223615508e-06 1.062131030058919056e-06
-4.361423829691648280e+02 9.499988736894566004e-07 6.717506457053971539e-07
-3.946085750880738487e+02 2.374997184223641766e-06 1.062131030058930702e-06
-3.530747672069828695e+02 3.324996057913061626e-06 1.256730382786868264e-06
-3.115409593258914356e+02 6.174992678981468167e-06 1.712634825360186927e-06
-2.700071514448004564e+02 6.649992115826196097e-06 1.777285151583539991e-06
-2.284733435637094772e+02 2.089997522116804584e-05 3.150789815288160161e-06
-1.869395356826184980e+02 3.324996057913062134e-05 3.974130414341770374e-06
-1.454057278015270640e+02 5.984992904243576487e-05 5.331855454750619548e-06
-1.038719199204360848e+02 1.743247933220152916e-04 9.099680140314323601e-06
-6.233811203934510559e+01 6.877991845511665639e-04 1.807496128139884854e-05
-2.080430415825412638e+01 4.270244937234060623e-03 4.503736160539612140e-05
2.072950372283730758e+01 1.351610897541674454e-02 8.012580203439421663e-05
6.226331160392828679e+01 4.741919378020922546e-03 4.745955155838540448e-05
1.037971194850192660e+02 4.217994999181187200e-04 1.415466442281463742e-05
1.453309273661102452e+02 6.744992003195068669e-05 5.660271550941543367e-06
1.868647352472016792e+02 2.517497015277059806e-05 3.458048097575983308e-06
2.283985431282926584e+02 9.499988736894567063e-06 2.124262060117861405e-06
2.699323510093836376e+02 3.799995494757784897e-06 1.343501291410779697e-06
3.114661588904750715e+02 2.374997184223641766e-06 1.062131030058930702e-06
3.529999667715660507e+02 1.899997747378913201e-06 9.499988736894566004e-07
3.945337746526570299e+02 9.499988736894566004e-07 6.717506457053971539e-07
4.360675825337480092e+02 1.424998310534185059e-06 8.227231581816737626e-07
5.606690061770218563e+02 1.424998310534185059e-06 8.227231581816737626e-07
6.022028140581128355e+02 9.499988736894566004e-07 6.717506457053971539e-07
