# s	p(s)	error
1.000000000000000000e+00 1.232747198530129706e+00 3.655895655971550667e-02
1.811609194200414219e+00 2.034829196741606838e-01 1.103541073079812931e-02
2.438354098268828540e+00 6.936515861899368585e-02 5.553657394028243231e-03
3.281927872511474220e+00 4.261615247274891383e-02 3.752143006874275773e-03
4.417344703140069662e+00 2.331717190461737171e-02 2.392291360598558774e-03
5.945570708544391181e+00 4.030067171677066684e-02 2.710916544364829102e-03
8.002502278161049531e+00 1.029677790519662947e-02 1.181121429811435178e-03
1.077105056036769071e+01 1.167652152545269051e-02 1.084137806700281436e-03
1.449740670372631612e+01 6.805571942196144732e-03 7.134177872224353950e-04
1.951293422635963282e+01 3.167129595484227764e-03 4.194965628237182914e-04
2.626363527653332852e+01 2.064090453358146792e-03 2.919064713103921693e-04
3.534981105030105653e+01 1.533544797951925422e-03 2.168759851770320755e-04
4.757944314009409226e+01 9.798569115076073265e-04 1.494267781354316612e-04
6.404004271197280218e+01 4.232548617166795898e-04 8.465097234333591797e-05
8.619535664753031767e+01 3.018845800696207398e-04 6.162193186541192757e-05
1.160155301739971492e+02 1.682170202114224530e-04 3.964913190083044686e-05
1.561523006000496423e+02 6.943287884514900748e-05 2.195660416531923544e-05
2.101748011332487067e+02 4.642751338145736212e-05 1.547583779381912184e-05
2.828869434625969461e+02 3.832663196202998037e-05 1.211994520430227881e-05
3.807546021222372019e+02 5.695061180362985920e-06 4.027016379906930840e-06
6.897785379387657940e+02 6.287295514501513343e-06 3.143647757250756671e-06
