# s	p(s)	error
1.000000000000000000e+00 1.293399226056763274e+00 4.061754022499670241e-02
1.804721766827170226e+00 1.816425159215543927e-01 1.133054883610165597e-02
2.424462017082328114e+00 8.259978360084936633e-02 6.592180395170166123e-03
3.257020655659783159e+00 3.563818034626532738e-02 3.735896406535102725e-03
4.375479375074184496e+00 2.623683899159376387e-02 2.765605660551720933e-03
5.878016072274911963e+00 2.408722954107175851e-02 2.286258651443405943e-03
7.896522868499724623e+00 2.083763634882363630e-02 1.834651580900553431e-03
1.060818355139448244e+01 1.178364612694325630e-02 1.190328011923453373e-03
1.425102670302997687e+01 6.265367181916554722e-03 7.488546103811472877e-04
1.914481976169957633e+01 3.131419254386142229e-03 4.567644429173779784e-04
2.571913809059344302e+01 2.430156885098175030e-03 3.471652692997392745e-04
3.455107294592217926e+01 1.402867647899568764e-03 2.275751835006382571e-04
4.641588833612777165e+01 9.068634842440207984e-04 1.578646696090160674e-04
6.235507341273912374e+01 5.523147111782920763e-04 1.062930157253924444e-04
8.376776400682915380e+01 2.588610092320277269e-04 6.278301667162580247e-05
1.125335582600764610e+02 1.700215024001242600e-04 4.389936315285637269e-05
1.511775070615661605e+02 1.265606571883624127e-04 3.267782117170624142e-05
2.030917620904734804e+02 4.396432139576616246e-05 1.661695156755905070e-05
2.728333376486766610e+02 1.870067131893541902e-05 9.350335659467709509e-06
3.665241237079625876e+02 1.044030851352906491e-05 6.027714930708747683e-06
4.923882631706736674e+02 7.771559997228490418e-06 4.486912256423196050e-06
6.614740641230146139e+02 3.856664115002383780e-06 2.727073348477000247e-06
8.886238162743397879e+02 2.870824796035438437e-06 2.029979680875145574e-06
1.193776641714435755e+03 2.136985426724625997e-06 1.511076886533810998e-06
