# mu	p(mu)	err
-4.257107143207292097e+02 4.159690656969929961e-06 2.941345471181762252e-06
-3.972539799424477565e+02 4.159690656969929961e-06 2.941345471181762252e-06
-3.877684018163539577e+02 4.159690656969929961e-06 2.941345471181762252e-06
-3.782828236902601589e+02 4.159690656969929961e-06 2.941345471181762252e-06
-3.403405111858849068e+02 8.319381313939859922e-06 4.159690656969929961e-06
-3.308549330597911080e+02 4.159690656969904550e-06 2.941345471181744041e-06
-3.023981986815096548e+02 4.159690656969929961e-06 2.941345471181762252e-06
-2.929126205554158560e+02 4.159690656969929961e-06 2.941345471181762252e-06
-2.834270424293220572e+02 1.455891729939466635e-05 5.502753504650626299e-06
-2.739414643032282015e+02 6.239535985454894518e-06 3.602397780820740632e-06
-2.644558861771344027e+02 8.319381313939859922e-06 4.159690656969929961e-06
-2.454847299249468051e+02 1.247907197090971450e-05 5.094559798699401419e-06
-2.359991517988529495e+02 8.319381313939859922e-06 4.159690656969929961e-06
-2.265135736727591507e+02 2.287829861333461097e-05 6.898066576558104034e-06
-2.170279955466653519e+02 1.039922664242482363e-05 4.650675537177760758e-06
-2.075424174205715531e+02 6.239535985454894518e-06 3.602397780820740632e-06
-1.980568392944777543e+02 1.455891729939466635e-05 5.502753504650626299e-06
-1.885712611683838986e+02 2.703798927030454178e-05 7.498988976886784563e-06
-1.790856830422900998e+02 4.367675189818425824e-05 9.531048651582644610e-06
-1.696001049161963010e+02 3.327752525575943969e-05 8.319381313939859922e-06
-1.601145267901025022e+02 2.287829861333461097e-05 6.898066576558104034e-06
-1.506289486640087034e+02 5.823566919757866539e-05 1.100550700930125260e-05
-1.411433705379148478e+02 4.159690656969929453e-05 9.301351074355521516e-06
-1.316577924118210490e+02 5.615582386909404727e-05 1.080719334246222020e-05
-1.221722142857272502e+02 7.279458649697377051e-05 1.230453089982408011e-05
-1.126866361596334514e+02 9.775273043879276582e-05 1.425870119435048556e-05
-1.032010580335395957e+02 1.164713383951580355e-04 1.556413727334608727e-05
-9.371547990744579693e+01 1.414294823369767462e-04 1.715084394858183619e-05
-8.422990178135194128e+01 1.747070075927380900e-04 1.906209730316540442e-05
-7.474432365525819932e+01 2.391822127757694985e-04 2.230385634589628660e-05
-6.525874552916434368e+01 3.182163352582014805e-04 2.572626592287306091e-05
-5.577316740307060172e+01 4.076496843830506103e-04 2.911783459878932931e-05
-4.628758927697674608e+01 5.885962279612415044e-04 3.498841401219912801e-05
-3.680201115088289043e+01 9.130520992049050589e-04 4.357759909855892915e-05
-2.731643302478914848e+01 1.277025031689760616e-03 5.153653603530506045e-05
-1.783085489869529283e+01 1.923856928848603981e-03 6.325602616462105315e-05
-8.345276772601550874e+00 2.982498201047421860e-03 7.875998318094828575e-05
1.140301353492304770e+00 4.887636521939638101e-03 1.008242430543795156e-04
1.062587947958616041e+01 7.574796686342287651e-03 1.255165546942414083e-04
2.011145760567990237e+01 1.095662519045872973e-02 1.509572314211417559e-04
2.959703573177375802e+01 1.403063658595965664e-02 1.708260927346247284e-04
3.908261385786749997e+01 1.585466093904079263e-02 1.815908656534707000e-04
4.856819198396135562e+01 1.387256834099463189e-02 1.698611093161290033e-04
5.805377011005521126e+01 1.097950348907219403e-02 1.511147545437946773e-04
6.753934823614895322e+01 7.260740041740969090e-03 1.228870060549877466e-04
7.702492636224280886e+01 4.390553488431786500e-03 9.555978318507358149e-05
8.651050448833655082e+01 2.406381045057089541e-03 7.074532051744994378e-05
9.599608261443040647e+01 1.362298690157643776e-03 5.322941448790833224e-05
1.054816607405242621e+02 7.591435448970167144e-04 3.973538920790364973e-05
1.149672388666180041e+02 3.702124684703214804e-04 2.774859767798871414e-05
1.244528169927118597e+02 3.244558712436525498e-04 2.597725982673356954e-05
1.339383951188057154e+02 1.726271622642530992e-04 1.894829272005593994e-05
1.434239732448994573e+02 1.227108743806121813e-04 1.597559510111658043e-05
1.529095513709933130e+02 7.071474116848922692e-05 1.212747805911462438e-05
1.623951294970870549e+02 6.655505051151847280e-05 1.176538188472697616e-05
1.718807076231809106e+02 5.823566919757866539e-05 1.100550700930125260e-05
1.813662857492747662e+02 3.327752525575963620e-05 8.319381313939909050e-06
1.908518638753685082e+02 2.911783459878933270e-05 7.782068636672996202e-06
2.003374420014623638e+02 2.911783459878967829e-05 7.782068636673089375e-06
2.098230201275561058e+02 2.495814394181942899e-05 7.204795561641438066e-06
2.193085982536499614e+02 1.663876262787961820e-05 5.882690942363488082e-06
2.287941763797438171e+02 1.039922664242488631e-05 4.650675537177788710e-06
2.382797545058375590e+02 1.039922664242476095e-05 4.650675537177732806e-06
2.477653326319314147e+02 4.159690656969954525e-06 2.941345471181779616e-06
2.572509107580251566e+02 6.239535985454857249e-06 3.602397780820719033e-06
2.667364888841190123e+02 6.239535985454857249e-06 3.602397780820719033e-06
2.857076451363066099e+02 6.239535985454857249e-06 3.602397780820719033e-06
3.141643795145880631e+02 6.239535985454857249e-06 3.602397780820719033e-06
