# mu	p(mu)	err
-6.559962595338155324e+02 7.372050708652200997e-07 5.212827047339064378e-07
-5.489512261599622889e+02 1.105807606297833644e-06 6.384383191679900144e-07
-4.954287094730357808e+02 2.211615212595662629e-06 9.028881297060523562e-07
-4.419061927861091590e+02 5.897640566921772656e-06 1.474410141730443164e-06
-3.883836760991825940e+02 7.003448173219605877e-06 1.606701202283620856e-06
-3.348611594122560291e+02 1.326969127557398848e-05 2.211615212595664746e-06
-2.813386427253294642e+02 2.248475466138921336e-05 2.878877832900914121e-06
-2.278161260384027855e+02 6.450544370070689267e-05 4.876153206912811707e-06
-1.742936093514762206e+02 1.559188724879943756e-04 7.581035003274201452e-06
-1.207710926645496556e+02 4.987192304403224299e-04 1.355836173028671510e-05
-6.724857597762309069e+01 1.907886723399193542e-03 2.651889672597936256e-05
-1.372605929069652575e+01 5.925285757079206371e-03 4.673409198028915889e-05
3.979645739623015288e+01 6.857481569188291458e-03 5.027608868125287022e-05
9.331897408315671782e+01 2.493964754737044986e-03 3.031965916489900360e-05
1.468414907700832828e+02 5.532724056843487965e-04 1.428067265643152373e-05
2.003640074570098477e+02 1.256934645825202857e-04 6.806682725999945581e-06
2.538865241439364127e+02 3.243702311806975639e-05 3.457798282607984230e-06
3.074090408308629776e+02 8.846460850382660679e-06 1.805776259412106618e-06
3.609315575177895425e+02 2.211615212595665170e-06 9.028881297060533091e-07
4.144540742047161075e+02 2.211615212595655429e-06 9.028881297060493916e-07
6.285441409524225946e+02 7.372050708652215821e-07 5.212827047339074966e-07
