# mu	p(mu)	err
-7.898687462558780226e+02 6.704594149521878804e-07 3.870899237033647171e-07
-7.015925512458836693e+02 2.234864716507298934e-06 7.067262766509569632e-07
-6.133163562358895433e+02 2.681837659808751521e-06 7.741798474067294342e-07
-5.250401612258951900e+02 4.022756489713138082e-06 9.481727976461173487e-07
-4.367639662159010641e+02 7.822026507775545423e-06 1.322163796729148389e-06
-3.484877712059069381e+02 1.296221535574229824e-05 1.702022260322040692e-06
-2.602115761959125848e+02 3.486388957751385999e-05 2.791345136255856574e-06
-1.719353811859184589e+02 1.546526383823046695e-04 5.879011182464056390e-06
-8.365918617592410556e+01 1.779846260226412760e-03 1.994421120974073104e-05
4.617008834070020384e+00 8.686919153063870150e-03 4.406142202690911002e-05
9.289320384406414632e+01 5.891103392713224101e-04 1.147424032939487940e-05
1.811693988540584996e+02 3.776921370897344771e-05 2.905324131459495814e-06
2.694455938640523982e+02 7.375053564474066155e-06 1.283832037051359584e-06
3.577217888740467515e+02 3.799270018062398024e-06 9.214583285125637936e-07
4.459979838840411048e+02 8.939458866029172444e-07 4.469729433014586222e-07
6.225503739040293567e+02 4.469729433014586222e-07 3.160575992153715849e-07
7.991027639240180633e+02 4.469729433014614809e-07 3.160575992153735966e-07
