# s	p(s)	error
1.000000000000000000e+00 1.332651429534729814e+00 4.060773047142487296e-02
1.811609194200414219e+00 1.687070779251537977e-01 1.073457430899425573e-02
2.438354098268828540e+00 8.322387631726074764e-02 6.498692921709341153e-03
3.281927872511474220e+00 4.147291093951877700e-02 3.954286904794542673e-03
4.417344703140069662e+00 2.240936564445202353e-02 2.505443245682155168e-03
5.945570708544391181e+00 3.142564969769551936e-02 2.557383103336998992e-03
8.002502278161049531e+00 1.283373750285068775e-02 1.408685699902342261e-03
1.077105056036769071e+01 1.045404087891169467e-02 1.095881253583420476e-03
1.449740670372631612e+01 5.718542410521223855e-03 6.986311488213441502e-04
1.951293422635963282e+01 3.107236899006297990e-03 4.438909855723282920e-04
2.626363527653332852e+01 1.884542859127678188e-03 2.979723891524650530e-04
3.534981105030105653e+01 1.540162148792402746e-03 2.321881801750875032e-04
4.757944314009409226e+01 9.362331448993919296e-04 1.560388574832319883e-04
6.404004271197280218e+01 5.216906071248292526e-04 1.003994041524064863e-04
8.619535664753031767e+01 2.296872975073084599e-04 5.742182437682711498e-05
1.160155301739971492e+02 1.493182092458888001e-04 3.990697004319548923e-05
1.561523006000496423e+02 7.131731571106615815e-05 2.377243857035538492e-05
2.101748011332487067e+02 3.532412975883713458e-05 1.442101558616893148e-05
2.828869434625969461e+02 1.312227750138338081e-05 7.576150447804665116e-06
3.807546021222372019e+02 2.599834436104061613e-05 9.191802798657428022e-06
5.124805876960931528e+02 1.690135355972394071e-05 6.388111191343685655e-06
9.284145445194744752e+02 2.665562846214460326e-06 1.884837564237159100e-06
7.429639507594950373e+03 3.330911699317876783e-07 2.355310250121276899e-07
