# mu	p(mu)	err
-6.366599886618698747e+02 1.506310906866904814e-06 1.065122656820846286e-06
-4.532984437840038936e+02 3.765777267167261718e-06 1.684106791501876832e-06
-4.271039373728801820e+02 2.259466360300357115e-06 1.304503511344315180e-06
-4.009094309617564704e+02 2.259466360300357115e-06 1.304503511344315180e-06
-3.747149245506327588e+02 2.259466360300357115e-06 1.304503511344315180e-06
-3.485204181395090473e+02 8.284709987767974678e-06 2.497934047848749662e-06
-3.223259117283853357e+02 4.518932720600714231e-06 1.844846557906455389e-06
-2.961314053172616241e+02 2.259466360300357115e-06 1.304503511344315180e-06
-2.699368989061379125e+02 6.778399080901070499e-06 2.259466360300356692e-06
-2.437423924950142009e+02 1.205048725493534185e-05 3.012621813733835463e-06
-2.175478860838907167e+02 1.958204178926976110e-05 3.840354353825995629e-06
-1.913533796727670051e+02 3.087937359077154583e-05 4.822547938434466101e-06
-1.651588732616432935e+02 4.067039448540642638e-05 5.534539673719365109e-06
-1.389643668505195819e+02 8.736603259828046948e-05 8.111732484262515285e-06
-1.127698604393958703e+02 1.378274479783217629e-04 1.018849812669602913e-05
-8.657535402827215876e+01 2.500476105399061615e-04 1.372314546655154839e-05
-6.038084761714844717e+01 6.085496063742294780e-04 2.140870044457467207e-05
-3.418634120602473558e+01 1.651669909379561161e-03 3.526987665871760111e-05
-7.991834794901023997e+00 5.212588893212923534e-03 6.265692101779305584e-05
1.820267161622268759e+01 1.283301577105259474e-02 9.831203289509256413e-05
4.439717802734639918e+01 1.203768361222686857e-02 9.521684230878046809e-05
7.059168443847011076e+01 3.934484088736355314e-03 5.443600047651308752e-05
9.678619084959382235e+01 8.683882378087704997e-04 2.557403638464489628e-05
1.229806972607175339e+02 2.251934805766022730e-04 1.302327523988985890e-05
1.491752036718412455e+02 8.585972169141357208e-05 8.041499712253094944e-06
1.753697100829649571e+02 4.368301629914023474e-05 5.735861046793223427e-06
2.015642164940886687e+02 1.656941997553594936e-05 3.532612208381225483e-06
2.277587229052123803e+02 7.531554534334523436e-06 2.381686665026592401e-06
2.539532293163360919e+02 9.791020894634880551e-06 2.715540605749643534e-06
2.801477357274598035e+02 4.518932720600714231e-06 1.844846557906455389e-06
3.063422421385835150e+02 2.259466360300357115e-06 1.304503511344315180e-06
3.325367485497072266e+02 1.506310906866904814e-06 1.065122656820846286e-06
3.849257613719546498e+02 1.506310906866904814e-06 1.065122656820846286e-06
