# mu	p(mu)	err
-5.888474345775998700e+02 1.021256382168760547e-06 7.221373131615708732e-07
-5.502116214791506081e+02 2.042512764337527024e-06 1.021256382168763512e-06
-4.729399952822523119e+02 2.553140955421905179e-06 1.141799346492428087e-06
-4.343041821838031069e+02 5.616910101928191903e-06 1.693562117204792538e-06
-3.956683690853539019e+02 4.085025528675048118e-06 1.444274626323143864e-06
-3.570325559869046970e+02 1.378696115927828814e-05 2.653301912205411654e-06
-3.183967428884554920e+02 1.531884573253145310e-05 2.796825787549742278e-06
-2.797609297900063439e+02 2.655266593638781319e-05 3.682192251304319488e-06
-2.411251166915571389e+02 4.493528081542553522e-05 4.790117029744621513e-06
-2.024893035931079339e+02 1.077425483188045583e-04 7.417302916212386843e-06
-1.638534904946587858e+02 1.792304950706174798e-04 9.566616093743250082e-06
-1.252176773962095240e+02 3.931837071349739685e-04 1.416935725917668714e-05
-8.658186429776037585e+01 1.043724022576476493e-03 2.308581620041926988e-05
-4.794605119931122772e+01 2.603182518148170962e-03 3.645899587625093277e-05
-9.310238100861965904e+00 5.776736725737611697e-03 5.431173560690277894e-05
2.932557499758718222e+01 7.427087039322311651e-03 6.158311473054442432e-05
6.796138809603644404e+01 4.990879939658747662e-03 5.048251177890492855e-05
1.065972011944855922e+02 2.076724853140180741e-03 3.256430952959004423e-05
1.452330142929347403e+02 7.480702999386171139e-04 1.954445660696673919e-05
1.838688273913840021e+02 2.466334162937564196e-04 1.122220901708046717e-05
2.225046404898331502e+02 9.906186907037006360e-05 7.112227710699435972e-06
2.611404535882822984e+02 3.421208880265348045e-05 4.179671879288746899e-06
2.997762666867315602e+02 2.195701221662835388e-05 3.348412971811359025e-06
3.384120797851808220e+02 7.659422866265750267e-06 1.977654480173835066e-06
3.770478928836298564e+02 7.659422866265704527e-06 1.977654480173823631e-06
4.156837059820791183e+02 1.531884573253141032e-06 8.844339707351360179e-07
