# s	p(s)	error
1.000000000000000000e+00 1.212821851197590561e+00 3.606332041490065143e-02
1.823348000868441066e+00 1.817286173084227130e-01 1.033817983466876755e-02
2.462092401494625715e+00 8.493069374519936210e-02 6.082013305342508919e-03
3.324597932270940692e+00 4.193132923813679136e-02 3.677620856851117771e-03
4.489251258218605045e+00 3.750249375478347663e-02 2.993024840052160157e-03
6.061898993497572441e+00 1.539022485424692763e-02 1.650005298021030341e-03
8.185467307069027143e+00 1.676875808567515960e-02 1.482162819307206690e-03
1.105295141126021541e+01 9.313810129750247496e-03 9.505867657938872964e-04
1.492495545051828998e+01 6.825665005135789221e-03 7.002984533854522513e-04
2.015337685941733170e+01 3.937479463563553668e-03 4.577226902415433172e-04
2.721338768375307282e+01 2.561327757177933595e-03 3.176936085575375558e-04
3.674661940736687882e+01 1.371560201339038941e-03 2.000626171071694657e-04
4.961947603002902696e+01 8.428433045007318334e-04 1.349629422966810858e-04
6.700187503509586406e+01 4.961456012862185431e-04 8.911038056826713180e-05
9.047357242349298190e+01 2.726091978880970136e-04 5.684294716420569814e-05
1.221677348996791892e+02 2.194410612793281170e-04 4.388821225586562476e-05
1.649648074098020629e+02 9.100623326872833772e-05 2.432243892517212971e-05
2.227542951999556351e+02 2.407012387923871004e-05 1.076448664416373852e-05
3.007882518043098798e+02 1.069534487720031309e-05 6.174960243927485884e-06
4.061585988376979799e+02 1.320105863925836041e-05 5.903692898468513594e-06
7.405684692262434510e+02 2.896004192939753678e-06 2.047784203172374259e-06
