# mu	p(mu)	err
-1.640259864903246125e+03 2.789973956590504723e-07 1.972809504039008139e-07
-1.498835352269840314e+03 2.789973956590509487e-07 1.972809504039011580e-07
-1.215986327003029146e+03 2.789973956590504723e-07 1.972809504039008139e-07
-1.074561814369623335e+03 5.579947913181009446e-07 2.789973956590504723e-07
-9.331373017362175233e+02 9.764908848066782412e-07 3.690788626742701168e-07
-7.917127891028119393e+02 1.394986978295254691e-06 4.411336157688875580e-07
-6.502882764694063553e+02 2.510976560931454462e-06 5.918428512117025477e-07
-5.088637638360005440e+02 5.440449215351484739e-06 8.711690887245681945e-07
-3.674392512025947326e+02 1.297337889814584940e-05 1.345276723481227592e-06
-2.260147385691889212e+02 8.481520828035161801e-05 3.439710905185064770e-06
-8.459022593578356464e+01 5.069801175218436630e-03 2.659380871927841824e-05
5.683428669762224672e+01 1.864679093887264012e-03 1.612824557933107667e-05
1.982587993310280581e+02 2.218029295489458338e-05 1.759011649957212901e-06
3.396833119644334147e+02 1.813483071783828387e-06 5.029697078848104108e-07
4.811078245978392260e+02 1.115989582636201889e-06 3.945619008078016278e-07
6.225323372312450374e+02 4.184960934885757614e-07 2.416188322304360153e-07
9.053813624980566601e+02 2.789973956590513723e-07 1.972809504039014492e-07
