# s	p(s)	error
1.000000000000000000e+00 1.241336745290296140e+00 3.977499492083783061e-02
1.811609194200414219e+00 1.899458907042410327e-01 1.155973878268040655e-02
2.438354098268828540e+00 7.735628336832152396e-02 6.358647323729155719e-03
3.281927872511474220e+00 4.232803621558452883e-02 4.054290568907968802e-03
4.417344703140069662e+00 2.250422010220631819e-02 2.548101159306336017e-03
5.945570708544391181e+00 3.665499937408067677e-02 2.803077860476566908e-03
8.002502278161049531e+00 1.401481986669434431e-02 1.493984817587037418e-03
1.077105056036769071e+01 1.159574524840347419e-02 1.171347156865397724e-03
1.449740670372631612e+01 6.417460318653841859e-03 7.511069177808912985e-04
1.951293422635963282e+01 4.114798977368883982e-03 5.184159423400457739e-04
2.626363527653332852e+01 2.377781237072206302e-03 3.396830338674580664e-04
3.534981105030105653e+01 1.153701709020058625e-03 2.039475754786481104e-04
4.757944314009409226e+01 6.964415085318619199e-04 1.365834170030753977e-04
6.404004271197280218e+01 4.776285550631398347e-04 9.749552054062595797e-05
8.619535664753031767e+01 2.513597321045589320e-04 6.096368973494441023e-05
1.160155301739971492e+02 1.428097561847804905e-04 3.960829988928743197e-05
1.561523006000496423e+02 6.529384656125829559e-05 2.308486083660983795e-05
2.101748011332487067e+02 2.425548710071826817e-05 1.212774355035913409e-05
2.828869434625969461e+02 2.703142878591849690e-05 1.103553459064688325e-05
3.807546021222372019e+02 1.004168856272997357e-05 5.797571594810537115e-06
6.897785379387657940e+02 3.695310811653667128e-06 2.612979333512272932e-06
9.284145445194744752e+02 5.490965439820969021e-06 2.745482719910484511e-06
1.681924324880868880e+03 1.515493920377376583e-06 1.071616027945828591e-06
