# s	p(s)	error
1.000000000000000000e+00 1.260409593924100013e+00 3.842426462468574028e-02
1.804721766827170226e+00 1.960180730102119295e-01 1.127957260278270903e-02
2.424462017082328114e+00 7.778751904852908294e-02 6.130515323766803741e-03
3.257020655659783159e+00 3.848244822949634797e-02 3.720238689126480983e-03
4.375479375074184496e+00 2.891329207617468824e-02 2.782182827222954864e-03
5.878016072274911963e+00 2.969305810302652268e-02 2.432550101582587731e-03
7.896522868499724623e+00 1.928443342241316361e-02 1.691356698091996515e-03
1.060818355139448244e+01 1.137353917901300429e-02 1.120668114943019090e-03
1.425102670302997687e+01 7.397684144744250297e-03 7.797843769302188624e-04
1.914481976169957633e+01 3.487570556756329574e-03 4.619400049971108375e-04
2.571913809059344302e+01 2.368352609480970251e-03 3.284314143024069025e-04
3.455107294592217926e+01 1.186604346502678504e-03 2.005727424252179457e-04
4.641588833612777165e+01 5.299709406020513755e-04 1.156491405445640952e-04
6.235507341273912374e+01 4.508570610959295138e-04 9.203081221798733677e-05
8.376776400682915380e+01 2.796742624943066111e-04 6.253706624943894637e-05
1.125335582600764610e+02 1.249104070730438067e-04 3.605852857410379045e-05
1.511775070615661605e+02 3.874201935653411922e-05 1.732595777336458991e-05
2.030917620904734804e+02 3.460655525107486879e-05 1.412806702009453788e-05
2.728333376486766610e+02 3.434725070082828312e-05 1.214358694283503678e-05
3.665241237079625876e+02 1.917556261978025443e-05 7.828390658208043230e-06
4.923882631706736674e+02 1.427391108099166996e-05 5.827299797048040420e-06
6.614740641230146139e+02 5.312609115778625609e-06 3.067236303094049580e-06
1.193776641714435755e+03 1.962485007728206281e-06 1.387686456941548764e-06
