# mu	p(mu)	err
-6.757294004003438204e+02 2.172613197368651689e-06 1.536269524754760565e-06
-6.030849540628937575e+02 2.172613197368651689e-06 1.536269524754760565e-06
-5.667627308941687261e+02 4.345226394737303377e-06 2.172613197368651689e-06
-5.122793961410811789e+02 5.431532993421629433e-06 2.429055399064736035e-06
-4.941182845567186632e+02 5.431532993421629433e-06 2.429055399064736035e-06
-4.577960613879936318e+02 2.172613197368651689e-06 1.536269524754760565e-06
-4.396349498036311161e+02 2.172613197368651689e-06 1.536269524754760565e-06
-4.033127266349060847e+02 8.690452789474606754e-06 3.072539049509521129e-06
-3.851516150505435689e+02 4.345226394737303377e-06 2.172613197368651689e-06
-3.669905034661810532e+02 5.431532993421629433e-06 2.429055399064736035e-06
-3.306682802974560218e+02 1.303567918421191098e-05 3.763076443037174382e-06
-3.125071687130935061e+02 1.194937258552758577e-05 3.602871395123090351e-06
-2.943460571287309904e+02 1.412198578289623788e-05 3.916734142431219911e-06
-2.761849455443684747e+02 2.063982537500219083e-05 4.735100685366370164e-06
-2.580238339600059589e+02 1.520829238158056140e-05 4.064587109268482919e-06
-2.398627223756434432e+02 1.738090557894921351e-05 4.345226394737303377e-06
-2.217016107912809275e+02 3.150289136184544970e-05 5.849940064992816799e-06
-2.035404992069184118e+02 3.150289136184544970e-05 5.849940064992816799e-06
-1.853793876225558961e+02 4.453857054605736576e-05 6.955756111318847022e-06
-1.672182760381933804e+02 5.214271673684764391e-05 7.526152886074348764e-06
-1.490571644538308647e+02 7.060992891448118433e-05 8.758083792270549651e-06
-1.308960528694683489e+02 1.053717400723796181e-04 1.069887921959471397e-05
-1.127349412851058332e+02 1.553418436118585947e-04 1.299033755401877832e-05
-9.457382970074331752e+01 1.966214943618629831e-04 1.461476057855429769e-05
-7.641271811638080180e+01 3.095973806250328997e-04 1.833896609703927801e-05
-5.825160653201828609e+01 5.757424973026926962e-04 2.500865598073810444e-05
-4.009049494765577037e+01 1.030904962151425394e-03 3.346459118234539054e-05
-2.192938336329325466e+01 2.345335946559459761e-03 5.047528023576581326e-05
-3.768271778930738947e+00 5.150179584362388728e-03 7.479755388314621221e-05
1.439283980543177677e+01 1.055129599302085872e-02 1.070604617115489932e-04
3.255395138979429248e+01 1.440442549855416171e-02 1.250904571473625368e-04
5.071506297415680820e+01 1.113355632991565661e-02 1.099747957852662976e-04
6.887617455851932391e+01 5.203408607697921143e-03 7.518309056026543794e-05
8.703728614288183962e+01 1.940143585250206013e-03 4.590850443057761836e-05
1.051983977272443553e+02 7.430337135000788292e-04 2.841060411219822098e-05
1.233595093116068711e+02 3.487044181776686276e-04 1.946278270075428089e-05
1.415206208959693868e+02 1.694638293947548478e-04 1.356796506886117529e-05
1.596817324803319025e+02 7.604146190790282223e-05 9.088693076793695057e-06
1.778428440646944182e+02 6.735100911842820700e-05 8.553586711631370218e-06
1.960039556490569339e+02 4.562487714474168927e-05 7.040071385042525722e-06
2.141650672334194496e+02 3.258919796052977321e-05 5.949946284661170372e-06
2.323261788177819653e+02 1.846721217763354041e-05 4.478956848180930447e-06
2.504872904021444810e+02 1.955351877631786731e-05 4.608808574264282541e-06
2.686484019865069968e+02 8.690452789474606754e-06 3.072539049509521129e-06
2.868095135708695125e+02 1.303567918421191098e-05 3.763076443037174382e-06
3.049706251552320282e+02 8.690452789474606754e-06 3.072539049509521129e-06
3.231317367395945439e+02 5.431532993421629433e-06 2.429055399064736035e-06
3.412928483239570596e+02 3.258919796052977745e-06 1.881538221518587191e-06
3.776150714926820910e+02 3.258919796052977745e-06 1.881538221518587191e-06
3.957761830770446068e+02 2.172613197368651689e-06 1.536269524754760565e-06
4.139372946614071225e+02 6.517839592105955489e-06 2.660896870994938968e-06
4.865817409988571853e+02 2.172613197368651689e-06 1.536269524754760565e-06
6.681928568424823425e+02 2.172613197368651689e-06 1.536269524754760565e-06
