# mu	p(mu)	err
-1.161607661680758156e+03 2.799743000053371207e-07 1.979717260917307097e-07
-1.020676616558693240e+03 5.599486000106742415e-07 2.799743000053371207e-07
-8.797455714366283246e+02 4.199614500080057076e-07 2.424648562113876613e-07
-7.388145263145634090e+02 2.379781550045365659e-06 5.771818056901860768e-07
-5.978834811924984933e+02 2.799743000053371737e-06 6.260415667648536279e-07
-4.569524360704335777e+02 5.179524550098753489e-06 8.515085907594714987e-07
-3.160213909483691168e+02 2.169800825041362874e-05 1.742825962541811837e-06
-1.750903458263042012e+02 2.896334133555212220e-04 6.367492134363751598e-06
-3.415930070423928555e+01 6.559237900525038099e-03 3.030196396083902793e-05
1.067717444178256301e+02 1.976618558037680112e-04 5.260239524794277047e-06
2.477027895398905457e+02 1.077901055020548087e-05 1.228382255965935693e-06
3.886338346619554613e+02 2.799743000053371737e-06 6.260415667648536279e-07
5.295648797840203770e+02 9.799100500186831783e-07 3.703711856517570826e-07
6.704959249060848379e+02 2.799743000053371207e-07 1.979717260917307097e-07
8.114269700281497535e+02 2.799743000053371207e-07 1.979717260917307097e-07
