# s	p(s)	error
1.000000000000000000e+00 1.267988150840590578e+00 3.826608440314212961e-02
1.811609194200414219e+00 1.867738019182093312e-01 1.091144201451475088e-02
2.438354098268828540e+00 7.056711284626997205e-02 5.781083138253360378e-03
3.281927872511474220e+00 3.694648456486821636e-02 3.605607698204674888e-03
4.417344703140069662e+00 2.326706329876225207e-02 2.466303777066177448e-03
5.945570708544391181e+00 3.768087998402035871e-02 2.705329520842324371e-03
8.002502278161049531e+00 1.226608512467464336e-02 1.330443730869139462e-03
1.077105056036769071e+01 1.115034050254561614e-02 1.093380842417001524e-03
1.449740670372631612e+01 6.053912292677419461e-03 6.944313657063026085e-04
1.951293422635963282e+01 4.261110247439132796e-03 5.021766585579497209e-04
2.626363527653332852e+01 2.242478007041900489e-03 3.140097292131596046e-04
3.534981105030105653e+01 1.274061420872980291e-03 2.040131031586764386e-04
4.757944314009409226e+01 8.737677293188092411e-04 1.456279548864682159e-04
6.404004271197280218e+01 3.786871224621657893e-04 8.263630492323269987e-05
8.619535664753031767e+01 3.751345074749807694e-04 7.089375821267855562e-05
1.160155301739971492e+02 7.963183306852262330e-05 2.815410458053375234e-05
1.561523006000496423e+02 1.183271626056203144e-04 2.958179065140507859e-05
2.101748011332487067e+02 8.241826519840546805e-05 2.128030456911538044e-05
2.828869434625969461e+02 2.449351997062051644e-05 9.999437655448315310e-06
3.807546021222372019e+02 1.516483530448234228e-05 6.781920521682247379e-06
9.284145445194744752e+02 9.950866654026334511e-06 3.518162644872555381e-06
2.263803409521446611e+03 1.020244215256838362e-06 7.214216030744580098e-07
