# s	p(s)	error
1.000000000000000000e+00 1.209281077171191265e+00 3.735481722417400424e-02
1.811609194200414219e+00 1.866246811182746546e-01 1.090273028436344362e-02
2.438354098268828540e+00 8.139498494052099797e-02 6.206309417836669909e-03
3.281927872511474220e+00 3.797175741284453815e-02 3.653834060651493711e-03
4.417344703140069662e+00 2.925652271601433124e-02 2.764481547610210272e-03
5.945570708544391181e+00 3.784487171430453434e-02 2.710127554072768678e-03
8.002502278161049531e+00 1.182371683690957784e-02 1.305711094176782022e-03
1.077105056036769071e+01 1.146282567070577851e-02 1.108153184344060809e-03
1.449740670372631612e+01 6.049078829769093980e-03 6.938769294861777586e-04
1.951293422635963282e+01 4.435112670217959858e-03 5.121226988073317166e-04
2.626363527653332852e+01 2.460362860874713755e-03 3.287798168762906949e-04
3.534981105030105653e+01 1.599465797490233791e-03 2.284951139271762597e-04
4.757944314009409226e+01 7.275584253110378014e-04 1.328333871485976655e-04
6.404004271197280218e+01 4.684763911337862263e-04 9.187577923264238439e-05
8.619535664753031767e+01 1.740305351971542665e-04 4.826738601152155873e-05
1.160155301739971492e+02 1.690825413622108698e-04 4.100853985201543780e-05
1.561523006000496423e+02 1.182326898211048490e-04 2.955817245527621225e-05
2.101748011332487067e+02 4.392131316920481739e-05 1.552852919028136896e-05
2.828869434625969461e+02 2.447396426605315511e-05 9.991454072489874111e-06
3.807546021222372019e+02 1.515272765154463142e-05 6.776505814678908301e-06
6.897785379387657940e+02 1.338277831669543577e-05 4.731526649425816100e-06
