# mu	p(mu)	err
-6.901931791335280195e+02 9.373225958360349871e-07 6.627871636750378781e-07
-6.480976712663807575e+02 9.373225958360349871e-07 6.627871636750378781e-07
-5.218111476649390852e+02 1.405983893754052745e-06 8.117451795351805967e-07
-4.797156397977918232e+02 9.373225958360349871e-07 6.627871636750378781e-07
-4.376201319306445612e+02 1.874645191672072727e-06 9.373225958360363635e-07
-3.955246240634973560e+02 1.405983893754054439e-06 8.117451795351815497e-07
-3.534291161963501509e+02 5.623935575016210981e-06 1.623490359070361193e-06
-3.113336083292028889e+02 9.373225958360349659e-06 2.095917041135935239e-06
-2.692381004620556268e+02 7.967242064606320419e-06 1.932340033955057988e-06
-2.271425925949084785e+02 1.780912932088466740e-05 2.889022267535442755e-06
-1.850470847277612165e+02 3.468093604593329611e-05 4.031576924765153884e-06
-1.429515768606139545e+02 7.920375934814497139e-05 6.092596872934228634e-06
-1.008560689934666925e+02 2.071482936797637380e-04 9.853039540033355531e-06
-5.876056112631943051e+01 8.763966271066951207e-04 2.026655325285475566e-05
-1.666505325917228220e+01 5.379294377503005160e-03 5.021022888658895804e-05
2.543045460797497981e+01 1.315063601957957261e-02 7.850601343453630357e-05
6.752596247512224181e+01 3.538392799281041539e-03 4.072232510374161699e-05
1.096214703422693901e+02 3.421227474801527947e-04 1.266253098244290870e-05
1.517169782094166521e+02 5.951998483558822660e-05 5.281544598420759759e-06
1.938124860765639141e+02 2.437038749173691115e-05 3.379564680937833607e-06
2.359079939437111761e+02 5.155274277098193329e-06 1.554373678955034640e-06
2.780035018108584381e+02 3.749290383344139948e-06 1.325574327350075756e-06
3.200990096780057002e+02 3.280629085426140084e-06 1.239961243411834092e-06
3.621945175451527348e+02 9.373225958360349871e-07 6.627871636750378781e-07
4.463855332794472588e+02 9.373225958360349871e-07 6.627871636750378781e-07
