# mu	p(mu)	err
-1.133710854242262940e+03 4.857273050454335903e-07 3.434610712050928290e-07
-8.087789815868441110e+02 4.857273050454349667e-07 3.434610712050937819e-07
-6.463130452591348103e+02 1.214318262613585723e-06 5.430596363046838360e-07
-5.650800770952801031e+02 2.428636525227174834e-06 7.680023028394853352e-07
-4.838471089314255096e+02 1.700045567659017513e-06 6.425568270719130796e-07
-4.026141407675706887e+02 4.128682092886197005e-06 1.001352491974469041e-06
-3.213811726037160952e+02 1.335750088874946264e-05 1.801125052409504252e-06
-2.401482044398615017e+02 2.671500177749885075e-05 2.547175476647465549e-06
-1.589152362760066808e+02 1.061314161524275451e-04 5.076954143400064715e-06
-7.768226811215208727e+01 1.283048676277512897e-03 1.765236210497602879e-05
3.550700051702733617e+00 1.003901194067904901e-02 4.937723268503904097e-05
8.478366821555732713e+01 7.723064150222415641e-04 1.369544292160817001e-05
1.660166363794119206e+02 3.788672979354382322e-05 3.033366047776180988e-06
2.472496045432667415e+02 1.044313705847685200e-05 1.592563471205162556e-06
3.284825727071213350e+02 2.671500177749892105e-06 8.054876106331045136e-07
4.097155408709759286e+02 1.942909220181734361e-06 6.869221424101856580e-07
4.909485090348307494e+02 2.428636525227168057e-06 7.680023028394832176e-07
5.721814771986855703e+02 1.457181915136309135e-06 5.948920257492562173e-07
8.158803816902495782e+02 4.857273050454363432e-07 3.434610712050947348e-07
