# s	p(s)	error
1.000000000000000000e+00 1.332748321529318103e+00 4.158751039642725328e-02
1.804721766827170226e+00 1.797659577502430384e-01 1.136939744504732695e-02
2.424462017082328114e+00 7.333020231337709915e-02 6.265021988835306130e-03
3.257020655659783159e+00 4.143721198396931038e-02 4.063252932598852146e-03
4.375479375074184496e+00 2.550647897569586348e-02 2.750434362604481982e-03
5.878016072274911963e+00 2.737591328724882367e-02 2.458429587107562909e-03
7.896522868499724623e+00 1.725564121847150689e-02 1.683978152388006114e-03
1.060818355139448244e+01 1.064280065380514284e-02 1.141027998672437035e-03
1.425102670302997687e+01 4.644101713089445436e-03 6.503043137039512568e-04
1.914481976169957633e+01 3.863681106994757124e-03 5.117570643595443320e-04
2.571913809059344302e+01 2.220107310395811728e-03 3.346937701321818243e-04
3.455107294592217926e+01 1.615044963489220206e-03 2.462920479549797828e-04
4.641588833612777165e+01 8.387495278435827149e-04 1.531340121655792278e-04
6.235507341273912374e+01 6.035370053967978278e-04 1.120740083195235484e-04
8.376776400682915380e+01 2.943434517525864266e-04 6.752701899381389247e-05
1.125335582600764610e+02 1.845081829967836634e-04 4.612704574919591585e-05
1.511775070615661605e+02 6.008811237454604750e-05 2.271117172776452258e-05
2.030917620904734804e+02 5.750795210840383326e-05 1.916931736946794442e-05
2.728333376486766610e+02 2.853852447936467646e-05 1.165080383106173635e-05
3.665241237079625876e+02 1.416234363421678751e-05 7.081171817108393753e-06
6.614740641230146139e+02 3.923691699888788151e-06 2.774469008276733806e-06
1.193776641714435755e+03 2.174125547777326470e-06 1.537338917984264688e-06
1.603718743751329384e+03 1.618376230373234480e-06 1.144364807008036362e-06
