# mu	p(mu)	err
-6.482598427786183493e+02 8.431898964818624473e-07 5.962252936303078790e-07
-5.546698439617397298e+02 2.951164637686515283e-06 1.115435387046650640e-06
-5.078748445533004201e+02 2.107974741204653471e-06 9.427149632372263531e-07
-4.610798451448611104e+02 3.794354534168371590e-06 1.264784844722790601e-06
-4.142848457364217438e+02 7.167114120095813756e-06 1.738280502824165751e-06
-3.674898463279823773e+02 8.431898964818624050e-06 1.885429926474455035e-06
-3.206948469195431244e+02 1.812858277435999571e-05 2.764582955246183213e-06
-2.738998475111037578e+02 3.836514028992474019e-05 4.021759482463724660e-06
-2.271048481026645049e+02 8.094623006225859843e-05 5.841790964541297633e-06
-1.803098486942251384e+02 1.488230167290483441e-04 7.921049932612609298e-06
-1.335148492857857718e+02 3.903969220711023540e-04 1.282923887664366872e-05
-8.671984987734651895e+01 1.148846233956534726e-03 2.200790241121795024e-05
-3.992485046890715239e+01 3.482374272470091514e-03 3.831646383941997465e-05
6.870148939532100485e+00 7.099658928377264831e-03 5.470996562270415934e-05
5.366514834797146705e+01 5.801989677691681870e-03 4.945795727545605178e-05
1.004601477564108336e+02 2.278299100293991984e-03 3.099224727679175250e-05
1.472551471648500865e+02 6.205877638106477865e-04 1.617518674274594139e-05
1.940501465732895667e+02 1.589412954868310839e-04 8.185893185481783870e-06
2.408451459817288196e+02 5.059139378891174769e-05 4.618341265635619854e-06
2.876401453901680725e+02 1.559901308491445644e-05 2.564461954122954055e-06
3.344351447986073254e+02 5.902329275373008544e-06 1.577463852312250109e-06
3.812301442070468056e+02 3.372759585927449789e-06 1.192450587260615758e-06
