# s	p(s)	error
1.000000000000000000e+00 1.266396442013063561e+00 3.898912168546658091e-02
1.811609194200414219e+00 1.835407385758421883e-01 1.102789418890810780e-02
2.438354098268828540e+00 7.876629733292322966e-02 6.227022560752083248e-03
3.281927872511474220e+00 4.681641556253257619e-02 4.138025614389274735e-03
4.417344703140069662e+00 2.282628407504647822e-02 2.490551776392036735e-03
5.945570708544391181e+00 3.775420070169999143e-02 2.760860586811437079e-03
8.002502278161049531e+00 1.050000378490445647e-02 1.254990492183722262e-03
1.077105056036769071e+01 1.114446327860324493e-02 1.114446327860324449e-03
1.449740670372631612e+01 5.547556092598661739e-03 6.777418453682141665e-04
1.951293422635963282e+01 4.552252689248632682e-03 5.291886260903548968e-04
2.626363527653332852e+01 2.376652722009523714e-03 3.295824328144769427e-04
3.534981105030105653e+01 1.154540155029520811e-03 1.980020030777756299e-04
4.757944314009409226e+01 9.082394628259881763e-04 1.513732438043313537e-04
6.404004271197280218e+01 4.311153091485608446e-04 8.989375607814681531e-05
8.619535664753031767e+01 1.114097855018838373e-04 3.938930740946038024e-05
1.160155301739971492e+02 7.242677259102911697e-05 2.737474693412746325e-05
1.561523006000496423e+02 6.918490427784491274e-05 2.306163475928163758e-05
2.101748011332487067e+02 5.711321090576103608e-05 1.806078309477731687e-05
2.828869434625969461e+02 8.486611363020924272e-06 6.000940444086904068e-06
3.807546021222372019e+02 2.522098522732179322e-05 8.916964841222488629e-06
5.124805876960931528e+02 1.405371211990334479e-05 5.737403947621813168e-06
6.897785379387657940e+02 6.960934319626675003e-06 3.480467159813337501e-06
9.284145445194744752e+02 2.585861631543596029e-06 1.828480294874586115e-06
1.249609141291986816e+03 1.921201973889024376e-06 1.358494943765909394e-06
4.101127070551299767e+03 5.853882378039086338e-07 4.139319925779870411e-07
