# s	p(s)	error
1.000000000000000000e+00 1.256419279406377321e+00 3.937863907983617240e-02
1.811609194200414219e+00 1.955258553841948133e-01 1.154152631584646690e-02
2.438354098268828540e+00 8.351682658069241316e-02 6.501776131279005805e-03
3.281927872511474220e+00 3.610181319638507136e-02 3.684625880017484197e-03
4.417344703140069662e+00 2.710174519698800577e-02 2.751765305419025340e-03
5.945570708544391181e+00 3.445889554174440955e-02 2.674528988998453247e-03
8.002502278161049531e+00 1.141281367841707334e-02 1.326712641539147183e-03
1.077105056036769071e+01 1.145852586459291701e-02 1.145852586459291658e-03
1.449740670372631612e+01 5.703892002979324589e-03 6.968413166723568669e-04
1.951293422635963282e+01 4.174535597877228679e-03 5.138498108890082088e-04
2.626363527653332852e+01 2.349643530594713783e-03 3.322897747709246518e-04
3.534981105030105653e+01 1.431474361101051475e-03 2.235587360202401198e-04
4.757944314009409226e+01 7.263157977699429349e-04 1.372607838711964652e-04
6.404004271197280218e+01 3.854474675787080903e-04 8.618867392611374888e-05
8.619535664753031767e+01 2.147801799918896385e-04 5.545600401360133310e-05
1.160155301739971492e+02 1.063826207144065493e-04 3.364113849153337120e-05
1.561523006000496423e+02 8.694229739593679744e-05 2.621408898852870076e-05
2.101748011332487067e+02 4.697817655373956756e-05 1.660929360446406102e-05
2.828869434625969461e+02 2.181443228240220416e-05 9.755710694803443442e-06
3.807546021222372019e+02 1.296586943368720736e-05 6.482934716843603680e-06
5.124805876960931528e+02 4.816586789741994097e-06 3.405841181200107569e-06
6.897785379387657940e+02 5.367825525724071541e-06 3.099115512239737481e-06
9.284145445194744752e+02 5.317467812772826124e-06 2.658733906386413062e-06
1.249609141291986816e+03 1.975343447107075250e-06 1.396778746621823081e-06
7.429639507594950373e+03 3.322378193683415866e-07 2.349276150419856008e-07
