# mu	p(mu)	err
-5.506433688043204029e+02 1.095854478395099578e-06 7.748861328668218307e-07
-4.786318536169089839e+02 2.191708956790192379e-06 1.095854478395096189e-06
-4.426260960232032176e+02 1.095854478395098095e-06 7.748861328668207720e-07
-4.066203384294975081e+02 2.739636195987744709e-06 1.225202553569506608e-06
-3.706145808357917986e+02 1.643781717592644284e-06 9.490378171410986448e-07
-3.346088232420860322e+02 5.479272391975489417e-06 1.732698067912144820e-06
-2.986030656483803227e+02 1.424610821913627248e-05 2.793891684697323639e-06
-2.625973080546746132e+02 1.588988993672889644e-05 2.950678485397005784e-06
-2.265915504609688469e+02 3.397148883024803947e-05 4.314383395827053714e-06
-1.905857928672631374e+02 5.205308772376715201e-05 5.340534116377459514e-06
-1.545800352735574279e+02 1.320504646466090959e-04 8.506118182142189581e-06
-1.185742776798516616e+02 2.695802016851941030e-04 1.215361409835308323e-05
-8.256852008614595206e+01 7.073740658040357033e-04 1.968729333747914052e-05
-4.656276249244024257e+01 2.110615725388955647e-03 3.400682060145142696e-05
-1.055700489873447623e+01 5.216815244399855903e-03 5.346433553564184147e-05
2.544875269497129011e+01 8.350411125370660326e-03 6.764183405326064543e-05
6.145451028867694276e+01 6.576770652088169931e-03 6.002992408985812547e-05
9.746026788238270910e+01 2.813606373279409732e-03 3.926387108143583051e-05
1.334660254760884754e+02 9.616123047916999437e-04 2.295416248402256521e-05
1.694717830697941281e+02 3.320439069537141894e-04 1.348836169553278962e-05
2.054775406634998944e+02 1.041061754475341414e-04 7.552655777697203521e-06
2.414832982572056608e+02 3.999868846142114474e-05 4.681492383865361883e-06
2.774890558509113134e+02 1.534196269753134665e-05 2.899358422949828743e-06
3.134948134446170798e+02 6.027199631173029042e-06 1.817269064833580965e-06
3.495005710383228461e+02 1.643781717592644284e-06 9.490378171410986448e-07
3.855063286320286124e+02 1.095854478395099578e-06 7.748861328668218307e-07
4.215120862257342651e+02 1.095854478395099578e-06 7.748861328668218307e-07
4.575178438194399178e+02 1.095854478395096189e-06 7.748861328668193955e-07
4.935236014131456841e+02 1.095854478395096189e-06 7.748861328668193955e-07
