# s	p(s)	error
1.000000000000000000e+00 1.317111556682160067e+00 4.154698656081186325e-02
1.804721766827170226e+00 1.837243685426840356e-01 1.155065208644801868e-02
2.424462017082328114e+00 7.838069612017396770e-02 6.509162520570021745e-03
3.257020655659783159e+00 3.943320363592510425e-02 3.983355099267523076e-03
4.375479375074184496e+00 2.186521326882700719e-02 2.559129644671568997e-03
5.878016072274911963e+00 2.519440885889731585e-02 2.370090618015327760e-03
7.896522868499724623e+00 2.041388729155526119e-02 1.840658229631877106e-03
1.060818355139448244e+01 1.247776628377154744e-02 1.241584150310097922e-03
1.425102670302997687e+01 6.621293531533467731e-03 7.803269260623230943e-04
1.914481976169957633e+01 3.628115349038328521e-03 4.983599704147994918e-04
2.571913809059344302e+01 2.853567272047901997e-03 3.813239665040856212e-04
3.455107294592217926e+01 1.175862807863899216e-03 2.111911947484472181e-04
4.641588833612777165e+01 8.470539786143112867e-04 1.546501905038522951e-04
6.235507341273912374e+01 3.362828244477889862e-04 8.407070611194724654e-05
8.376776400682915380e+01 1.877417326446929370e-04 5.419636994027010932e-05
1.125335582600764610e+02 1.164593729311382182e-04 3.682768733373564080e-05
1.511775070615661605e+02 1.213660883604692403e-04 3.243645150127204448e-05
2.030917620904734804e+02 2.581215012126376413e-05 1.290607506063188206e-05
2.728333376486766610e+02 2.882108412767521801e-05 1.176615832443858531e-05
3.665241237079625876e+02 1.072692364373845863e-05 6.193192253288961066e-06
6.614740641230146139e+02 3.962540132560954413e-06 2.801938998457691738e-06
