# mu	p(mu)	err
-7.674367336457935380e+02 8.868307795085581325e-07 6.270840579554533503e-07
-7.229445130116201881e+02 8.868307795085581325e-07 6.270840579554533503e-07
-6.784522923774468381e+02 1.773661559017111606e-06 8.868307795085558032e-07
-6.339600717432733745e+02 1.330246169262837146e-06 7.680179839123675697e-07
-5.894678511091000246e+02 1.773661559017116265e-06 8.868307795085581325e-07
-5.449756304749266747e+02 1.773661559017114147e-06 8.868307795085570737e-07
-5.004834098407532679e+02 3.103907728279953411e-06 1.173166848788600237e-06
-4.559911892065799179e+02 2.660492338525674292e-06 1.086141448995311645e-06
-4.114989685724065680e+02 8.424892405331292254e-06 1.932802873949600685e-06
-3.670067479382331612e+02 1.551953864139976833e-05 2.623280822840527350e-06
-3.225145273040598113e+02 2.438784643648534732e-05 3.288456542650617921e-06
-2.780223066698864613e+02 3.591664657009660273e-05 3.990738507788511226e-06
-2.335300860357131114e+02 6.917280080166736303e-05 5.538256442949022649e-06
-1.890378654015396478e+02 1.481007401779291970e-04 8.103711953721805551e-06
-1.445456447673662979e+02 2.984185573046298006e-04 1.150319003134096229e-05
-1.000534241331929479e+02 8.455931482614101541e-04 1.936360026983311494e-05
-5.556120349901959798e+01 2.539883352512510659e-03 3.355925158111753290e-05
-1.106898286484624805e+01 5.872593421905656849e-03 5.102938664184300175e-05
3.342323776932721557e+01 6.963838696090952213e-03 5.556863548453480026e-05
7.791545840350056551e+01 3.750850781931447126e-03 4.078216474612738148e-05
1.224076790376739154e+02 1.302754415098071952e-03 2.403458667680431600e-05
1.668998996718472654e+02 3.831108967476971319e-04 1.303369738794373974e-05
2.113921203060206153e+02 1.290338784184952195e-04 7.564099912775037504e-06
2.558843409401939653e+02 4.079421585739356716e-05 4.253091008211124213e-06
3.003765615743674289e+02 1.951027714918832868e-05 2.941284948168295004e-06
3.448687822085406651e+02 6.651230846314169000e-06 1.717340419970389143e-06
3.893610028427141287e+02 2.217076948771389667e-06 9.915069537601291410e-07
4.338532234768875924e+02 2.660492338525681068e-06 1.086141448995314610e-06
4.783454441110608286e+02 1.330246169262833969e-06 7.680179839123656638e-07
