# mu	p(mu)	err
-6.059612737770482909e+02 9.198685380501508965e-07 6.504452810554173281e-07
-5.201727744971228731e+02 4.139408421225678875e-06 1.379802807075226292e-06
-4.772785248571601642e+02 3.679474152200598504e-06 1.300890562110832962e-06
-4.343842752171973984e+02 3.679474152200603586e-06 1.300890562110834656e-06
-3.914900255772346895e+02 1.011855391855165891e-05 2.157282943918082640e-06
-3.485957759372719806e+02 1.149835672562688605e-05 2.299671345125377294e-06
-3.057015262973092717e+02 2.207684491320361728e-05 3.186518088373932304e-06
-2.628072766573465628e+02 4.553349263348246848e-05 4.576288195747665158e-06
-2.199130270173838539e+02 8.692757684573914712e-05 6.323050807534766237e-06
-1.770187773774210882e+02 1.678760081941525133e-04 8.787031871777016350e-06
-1.341245277374583793e+02 3.858848517120382657e-04 1.332222455898510741e-05
-9.123027809749567041e+01 1.020594142966642316e-03 2.166578457191513629e-05
-4.833602845753296151e+01 2.891606749360649178e-03 3.646846633154683415e-05
-5.441778817570252613e+00 6.276722969385204257e-03 5.372969375305507113e-05
3.745247082239245628e+01 6.893954758416855240e-03 5.630955551684275752e-05
8.034672046235516518e+01 3.614163485999042757e-03 4.077103924442064022e-05
1.232409701023178741e+02 1.264359305549932417e-03 2.411477084658197965e-05
1.661352197422805830e+02 3.950835370925397799e-04 1.348007632903087595e-05
2.090294693822432919e+02 1.333809380172718754e-04 7.832398370157944096e-06
2.519237190222060008e+02 4.323382128835709669e-05 4.459228183376722847e-06
2.948179686621687097e+02 2.023710783710326361e-05 3.050858797165101353e-06
3.377122183021315323e+02 7.818882573426282038e-06 1.896357572031634989e-06
3.806064679420942412e+02 5.979145497325980880e-06 1.658316590312958458e-06
4.235007175820569501e+02 1.839737076100301793e-06 9.198685380501508965e-07
