# s	p(s)	error
1.000000000000000000e+00 1.344028417427214572e+00 4.124261489391820718e-02
1.804721766827170226e+00 1.795203322955855885e-01 1.122002076847409928e-02
2.424462017082328114e+00 7.046968309181490808e-02 6.065064645046967448e-03
3.257020655659783159e+00 3.302800544003571537e-02 3.582390170472007137e-03
4.375479375074184496e+00 2.284995687868499742e-02 2.570821002088986579e-03
5.878016072274911963e+00 2.519062988651709842e-02 2.328874556848025898e-03
7.896522868499724623e+00 2.275811991880759277e-02 1.909818998574389168e-03
1.060818355139448244e+01 1.360027720108606709e-02 1.273782666011520235e-03
1.425102670302997687e+01 5.594719664790936443e-03 7.048684232456889180e-04
1.914481976169957633e+01 2.842504154380918243e-03 4.334778197075794121e-04
2.571913809059344302e+01 2.214318243093605851e-03 3.300910743583470837e-04
3.455107294592217926e+01 1.428522230220658070e-03 2.287466273947596205e-04
4.641588833612777165e+01 5.453147734263362988e-04 1.219360902516183865e-04
6.235507341273912374e+01 4.262176541281706855e-04 9.300831726518332383e-05
8.376776400682915380e+01 2.568360208938371488e-04 6.229188485933146780e-05
1.125335582600764610e+02 1.349531820876084126e-04 3.895762800313865460e-05
1.511775070615661605e+02 1.088278645427613757e-04 3.018341890832119755e-05
2.030917620904734804e+02 6.231486046224259557e-05 1.970568911362595636e-05
2.728333376486766610e+02 4.174735914712799051e-05 1.391578638237599684e-05
3.665241237079625876e+02 2.071727452097944680e-05 8.457791906260405681e-06
4.923882631706736674e+02 7.710765525281463250e-06 4.451812551679338834e-06
6.614740641230146139e+02 3.826494643437827799e-06 2.705740310548888037e-06
1.193776641714435755e+03 2.120268461196141168e-06 1.499256206847757526e-06
1.603718743751329384e+03 1.578286076035435927e-06 1.116016787016963531e-06
3.888155180308085164e+03 6.509840388981606037e-07 4.603152283490965653e-07
