# mu	p(mu)	err
-6.405892304701894773e+02 1.423701979022549607e-06 8.219747208344719948e-07
-5.574459786763833335e+02 1.898269305363399618e-06 9.491346526816998089e-07
-5.158743527794802048e+02 3.321971284385957907e-06 1.255587125854724306e-06
-4.743027268825771898e+02 1.898269305363399618e-06 9.491346526816998089e-07
-4.327311009856740611e+02 4.271105937067654540e-06 1.423701979022551513e-06
-3.911594750887709893e+02 7.593077221453608635e-06 1.898269305363402159e-06
-3.495878491918679174e+02 1.138961583218041211e-05 2.324895596263901246e-06
-3.080162232949648455e+02 2.705033760142847875e-05 3.582904742262524393e-06
-2.664445973980617737e+02 3.464341482288209247e-05 4.054705013661554527e-06
-2.248729715011587018e+02 6.738856034040077389e-05 5.655122360011591728e-06
-1.833013456042556300e+02 1.414210632495732764e-04 8.192302232866546840e-06
-1.417297197073525012e+02 3.426376096180945769e-04 1.275165143423703713e-05
-1.001580938104494862e+02 7.901545983575150632e-04 1.936444048090349440e-05
-5.858646791354635752e+01 2.148366286345033266e-03 3.193030605101657550e-05
-1.701484201664334250e+01 5.116784912607042976e-03 4.927736737526796577e-05
2.455678388025978620e+01 7.260880093015003624e-03 5.870073638910871161e-05
6.612840977716291491e+01 5.006685292895980341e-03 4.874432534438965272e-05
1.077000356740659299e+02 2.027826185454451643e-03 3.102160619818199714e-05
1.492716615709690586e+02 6.928682964576427438e-04 1.813319207851292307e-05
1.908432874678720736e+02 2.287414512962896698e-04 1.041888760688999492e-05
2.324149133647752024e+02 8.020187815160385609e-05 6.169375242431065592e-06
2.739865392616782174e+02 3.511798214922289441e-05 4.082382502294757647e-06
3.155581651585813461e+02 1.281331781120294668e-05 2.465924162503415984e-06
3.571297910554844748e+02 4.271105937067661316e-06 1.423701979022553843e-06
3.987014169523874898e+02 1.423701979022553419e-06 8.219747208344742182e-07
4.402730428492905048e+02 9.491346526816972678e-07 6.711395491703666135e-07
5.649879205399997772e+02 1.423701979022553419e-06 8.219747208344742182e-07
