# mu	p(mu)	err
-6.555406347549534303e+02 7.290003320966033297e-07 5.154810783127533107e-07
-5.472908330200426690e+02 1.822500830241506419e-06 8.150471490939624935e-07
-4.931659321525872315e+02 4.738502158627916561e-06 1.314224038602288503e-06
-4.390410312851317940e+02 6.925503154917731633e-06 1.588819388708342061e-06
-3.849161304176764133e+02 1.385100630983546327e-05 2.246929927672668108e-06
-3.307912295502210327e+02 2.077650946475317287e-05 2.751915905293370982e-06
-2.766663286827655952e+02 4.118851876345808644e-05 3.874689913859438252e-06
-2.225414278153102146e+02 8.857354034973730626e-05 5.681995262666557275e-06
-1.684165269478548339e+02 2.325511059388162081e-04 9.206786449647597306e-06
-1.142916260803993964e+02 6.797928096800825559e-04 1.574117505165454850e-05
-6.016672521294401577e+01 2.462563121822326177e-03 2.996005118167627569e-05
-6.041824345488635117e+00 6.380939906841569254e-03 4.822710498866779501e-05
4.808307652196674553e+01 5.848040664078939070e-03 4.616938155438069923e-05
1.022079773894222399e+02 2.027349923560654073e-03 2.718399131429875248e-05
1.563328782568776205e+02 4.935332248294004237e-04 1.341241747041413364e-05
2.104577791243330012e+02 1.191915542977946393e-04 6.591308013824062318e-06
2.645826799917883818e+02 3.061801394805733985e-05 3.340699203480630440e-06
3.187075808592437625e+02 1.312200597773883283e-05 2.187000996289805331e-06
3.728324817266992568e+02 4.738502158627921643e-06 1.314224038602289985e-06
4.269573825941546374e+02 2.551501162338111654e-06 9.643767922055551169e-07
4.810822834616100181e+02 1.093500498144904995e-06 6.313328069629507730e-07
