# mu	p(mu)	err
-1.300526394437270483e+03 7.096558784821022414e-07 5.018024839835909778e-07
-1.189325819895519089e+03 7.096558784821022414e-07 5.018024839835909778e-07
-1.133725532624643165e+03 7.096558784821022414e-07 5.018024839835909778e-07
-8.557240962702644538e+02 7.096558784821022414e-07 5.018024839835909778e-07
-6.889232344576371361e+02 1.419311756964216341e-06 7.096558784821081707e-07
-6.333229471867616667e+02 7.096558784821022414e-07 5.018024839835909778e-07
-5.777226599158857425e+02 1.419311756964204483e-06 7.096558784821022414e-07
-5.221223726450098184e+02 2.128967635446324406e-06 8.691473976238547522e-07
-4.665220853741343490e+02 6.386902906338920702e-06 1.505407451950773357e-06
-4.109217981032584248e+02 4.257935270892648812e-06 1.229160037420936416e-06
-3.553215108323829554e+02 4.967591149374716855e-06 1.327644579895054457e-06
-2.997212235615070313e+02 1.490277344812414802e-05 2.299547866771671535e-06
-2.441209362906311071e+02 1.880588077977586573e-05 2.583186389461824560e-06
-1.885206490197556377e+02 4.825659973678295454e-05 4.137969289323319997e-06
-1.329203617488797136e+02 1.266735743090563102e-04 6.704276495519928611e-06
-7.732007447800424416e+01 6.645927301984887875e-04 1.535630388117250402e-05
-2.171978720712832001e+01 5.996592173173765500e-03 4.612763210133665978e-05
3.388050006374760414e+01 1.002992135852679399e-02 5.965648603794785075e-05
8.948078733462352830e+01 8.916826113127762025e-04 1.778746478363897561e-05
1.450810746054985430e+02 1.043194141368690463e-04 6.084031783366932444e-06
2.006813618763744671e+02 2.377347192915042927e-05 2.904391856004527588e-06
2.562816491472503913e+02 1.454794550888309833e-05 2.272007377872725139e-06
3.118819364181263154e+02 7.096558784821023473e-06 1.586838784918311057e-06
3.674822236890022396e+02 3.548279392410569758e-06 1.122064465465577351e-06
4.230825109598772542e+02 1.419311756964204483e-06 7.096558784821022414e-07
4.786827982307531784e+02 2.128967635446307042e-06 8.691473976238476583e-07
5.342830855016291025e+02 2.128967635446307042e-06 8.691473976238476583e-07
5.898833727725050267e+02 1.419311756964204483e-06 7.096558784821022414e-07
7.010839473142559655e+02 1.064483817723153521e-06 6.145800187104632317e-07
9.790853836686346767e+02 7.096558784821022414e-07 5.018024839835909778e-07
1.034685670939510601e+03 1.064483817723153521e-06 6.145800187104632317e-07
