# mu	p(mu)	err
-6.900327830585875972e+02 8.535534867078210800e-07 6.035534585565219001e-07
-5.513522973426038334e+02 1.280330230061728603e-06 7.391990029777545175e-07
-5.051254687706091318e+02 2.987437203477374151e-06 1.129145128260485215e-06
-4.588986401986145438e+02 5.121320920246926269e-06 1.478398005955512423e-06
-4.126718116266199559e+02 5.974874406954748301e-06 1.596852354273486264e-06
-3.664449830546253679e+02 1.194974881390949660e-05 2.258290256520970430e-06
-3.202181544826307800e+02 2.261916739775723432e-05 3.106981589805734677e-06
-2.739913259106361352e+02 3.755635341514407797e-05 4.003520725906596709e-06
-2.277644973386414904e+02 7.084493939674915166e-05 5.498633695642014665e-06
-1.815376687666469024e+02 1.562002880675312567e-04 8.164719851434198465e-06
-1.353108401946523145e+02 3.772706411248569506e-04 1.268898481291188130e-05
-8.908401162265772655e+01 1.098523337392965900e-03 2.165234888945860226e-05
-4.285718305066313860e+01 3.328005044673794811e-03 3.768706880126481573e-05
3.369645521331449345e+00 6.875373335431499144e-03 5.416871275411451860e-05
4.959647409332603729e+01 6.040598025431250309e-03 5.077387865038096538e-05
9.582330266532062524e+01 2.535480632265582450e-03 3.289504775912659190e-05
1.420501312373152132e+02 7.293614543918313297e-04 1.764297328210913401e-05
1.882769598093099148e+02 2.138151484203091766e-04 9.552556344903313901e-06
2.345037883813045028e+02 7.425915334358043640e-05 5.629571886759410926e-06
2.807306169532990907e+02 2.219239065440329324e-05 3.077530862676111976e-06
3.269574455252937923e+02 9.389088353786055068e-06 2.001760362953305978e-06
3.731842740972882666e+02 5.974874406954733055e-06 1.596852354273482029e-06
4.194111026692829682e+02 2.560660460123469911e-06 1.045385255303815642e-06
4.656379312412774425e+02 1.280330230061728603e-06 7.391990029777545175e-07
5.118647598132721441e+02 1.280330230061734955e-06 7.391990029777582233e-07
