# s	p(s)	error
1.000000000000000000e+00 1.357575370523504743e+00 4.338829700870570211e-02
1.804721766827170226e+00 1.782620871094067194e-01 1.170347938623266318e-02
2.424462017082328114e+00 7.893051932842583274e-02 6.719012005450213099e-03
3.257020655659783159e+00 4.257559692858386285e-02 4.257559692858386285e-03
4.375479375074184496e+00 2.440317546651460043e-02 2.780999943609697902e-03
5.878016072274911963e+00 2.429896155878800285e-02 2.394247825286249017e-03
7.896522868499724623e+00 1.791205989665989318e-02 1.773558209632881749e-03
1.060818355139448244e+01 1.163403161124985062e-02 1.233204884385181955e-03
1.425102670302997687e+01 5.546384331632538828e-03 7.346365511965873875e-04
1.914481976169957633e+01 3.404300075125505937e-03 4.965682015144637189e-04
2.571913809059344302e+01 1.779257430188643189e-03 3.097289627889976697e-04
3.455107294592217926e+01 1.284309509836477261e-03 2.270359908869360040e-04
4.641588833612777165e+01 5.377582687088569742e-04 1.267508394810567900e-04
6.235507341273912374e+01 5.114901793520447958e-04 1.066530750435397114e-04
8.376776400682915380e+01 2.152026860783571346e-04 5.968648609793054792e-05
1.125335582600764610e+02 1.725151511019927455e-04 4.610661353222813007e-05
1.511775070615661605e+02 1.008989772689315999e-04 3.042218630287677603e-05
2.030917620904734804e+02 5.462342625661722431e-05 1.931229755884867236e-05
2.728333376486766610e+02 3.049545187223539510e-05 1.244971609376311256e-05
3.665241237079625876e+02 1.513347576913451022e-05 7.566737884567255112e-06
4.923882631706736674e+02 1.689759187968823342e-05 6.898412997838775562e-06
6.614740641230146139e+02 4.192744845024019784e-06 2.964718311701424386e-06
8.886238162743397879e+02 3.120996671118526752e-06 2.206877910208551067e-06
2.894266124716748891e+03 9.582366834840657449e-07 6.775756568732902024e-07
