# mu	p(mu)	err
-1.804377589359884041e+03 1.357863999810226677e-07 9.601548421949000510e-08
-1.513795684893861107e+03 2.715727999620453355e-07 1.357863999810226677e-07
-1.223213780427838174e+03 5.431455999240906709e-07 1.920309684389800102e-07
-9.326318759618152399e+02 1.493650399791249424e-06 3.184473352203382738e-07
-6.420499714957923061e+02 4.277271599402214126e-06 5.388855686617974230e-07
-3.514680670297693723e+02 8.941534438750314460e-05 2.463877809210752495e-06
-6.088616256374552904e+01 3.330908284734476928e-03 1.503815222444329870e-05
2.296957419022774047e+02 1.133816439841539338e-05 8.773735025785266517e-07
5.202776463683003385e+02 1.901009599734317295e-06 3.592570457745316154e-07
8.108595508343232723e+02 2.715727999620453355e-07 1.357863999810226677e-07
1.101441455300346206e+03 3.394659999525577414e-07 1.518138103887718813e-07
1.392023359766368230e+03 1.357863999810222442e-07 9.601548421948971393e-08
1.682605264232392074e+03 1.357863999810228795e-07 9.601548421949016392e-08
