# s	p(s)	error
1.000000000000000000e+00 1.300902271945905131e+00 4.207418633816757680e-02
1.804721766827170226e+00 1.854862113291965708e-01 1.182616889378408816e-02
2.424462017082328114e+00 8.194533802687038737e-02 6.781844429454947712e-03
3.257020655659783159e+00 3.760181224066518058e-02 3.963579027683379954e-03
4.375479375074184496e+00 2.736804725216590573e-02 2.917443639707983233e-03
5.878016072274911963e+00 2.847482882966582279e-02 2.567488850806245049e-03
7.896522868499724623e+00 1.757725503877840059e-02 1.740407588892080304e-03
1.060818355139448244e+01 1.231450579033902329e-02 1.256843984203312274e-03
1.425102670302997687e+01 5.538199799908534969e-03 7.272012601904189258e-04
1.914481976169957633e+01 3.624980493596556726e-03 5.075987990173282680e-04
2.571913809059344302e+01 2.275091276494399344e-03 3.469481670415765066e-04
3.455107294592217926e+01 1.181534741818020999e-03 2.157177435232575380e-04
4.641588833612777165e+01 7.036089497125231317e-04 1.436235754376058806e-04
6.235507341273912374e+01 5.019296152520065935e-04 1.046595596221651386e-04
8.376776400682915380e+01 3.248926245611430570e-04 7.264819939070335649e-05
1.125335582600764610e+02 1.692905688384040879e-04 4.524480767181264556e-05
1.511775070615661605e+02 6.300828232172024570e-05 2.381489222294560005e-05
2.030917620904734804e+02 4.690212418062343180e-05 1.772733664894266851e-05
2.728333376486766610e+02 2.992544342602538939e-05 1.221701112004791473e-05
3.665241237079625876e+02 7.425303531584689984e-06 5.250482479551953385e-06
