# mu	p(mu)	err
-1.153814449284986495e+03 4.765416708172826890e-07 2.751314619264321830e-07
-9.054180983043843298e+02 4.765416708172826890e-07 2.751314619264321830e-07
-7.812199228140834748e+02 1.429625012451843091e-06 4.765416708172810479e-07
-6.570217473237821650e+02 1.588472236057609034e-06 5.023190265882689625e-07
-5.328235718334813100e+02 3.335791695720979141e-06 7.279294261069755659e-07
-4.086253963431804550e+02 1.207238899403778393e-05 1.384797990319035357e-06
-2.844272208528791452e+02 3.859987533619990046e-05 2.476183157337889806e-06
-1.602290453625782902e+02 3.751971421568072330e-04 7.720040436191044392e-06
-3.603086987227743521e+01 7.083474242251669439e-03 3.354385512824359974e-05
8.816730561802387456e+01 5.127588377993962500e-04 9.024982978585100577e-06
2.123654811083247296e+02 1.477279179533576579e-05 1.531867148807314457e-06
3.365636565986255846e+02 4.765416708172810161e-06 8.700420756594204272e-07
4.607618320889268944e+02 1.111930565240326451e-06 4.202702501139121118e-07
5.849600075792277494e+02 4.765416708172813655e-07 2.751314619264314419e-07
