# s	p(s)	error
1.000000000000000000e+00 1.301027935780868505e+00 4.024653320601179890e-02
1.804721766827170226e+00 1.703950711762491910e-01 1.084197874756204910e-02
2.424462017082328114e+00 8.062219151805861961e-02 6.434351364759935410e-03
3.257020655659783159e+00 4.319448119347134990e-02 4.063394985770132743e-03
4.375479375074184496e+00 2.304781234545861743e-02 2.560868038384290970e-03
5.878016072274911963e+00 2.584040956579023579e-02 2.339480758083051313e-03
7.896522868499724623e+00 1.923509185894870660e-02 1.741463391646295641e-03
1.060818355139448244e+01 1.208833621164015666e-02 1.191099159362268107e-03
1.425102670302997687e+01 8.474145408920802369e-03 8.604191043732401564e-04
1.914481976169957633e+01 3.186508852941469412e-03 4.552155504202099238e-04
2.571913809059344302e+01 2.323566778900789786e-03 3.353779763196106990e-04
3.455107294592217926e+01 1.117044531455144846e-03 2.006271204493585648e-04
4.641588833612777165e+01 6.705693104179134703e-04 1.341138620835826832e-04
6.235507341273912374e+01 4.592258985204335751e-04 9.575521914982188627e-05
8.376776400682915380e+01 4.012889236242592390e-04 7.722808935909374636e-05
1.125335582600764610e+02 1.548874806815667983e-04 4.139542044364218125e-05
1.511775070615661605e+02 3.294148272606885685e-05 1.647074136303442843e-05
2.030917620904734804e+02 7.356297251318693589e-05 2.123580099143876045e-05
2.728333376486766610e+02 1.368970691143530014e-05 7.903755970444250762e-06
3.665241237079625876e+02 1.019034815578745430e-05 5.883400250879893724e-06
4.923882631706736674e+02 1.517098886162688763e-05 6.193530267405484699e-06
8.886238162743397879e+02 2.802091923620737780e-06 1.981378200700281002e-06
