# s	p(s)	error
1.000000000000000000e+00 1.229977515990919645e+00 3.903215667402420291e-02
1.804721766827170226e+00 1.887427860955763204e-01 1.138161824300608707e-02
2.424462017082328114e+00 7.867799071259505561e-02 6.340053167958469189e-03
3.257020655659783159e+00 4.715731790813796481e-02 4.234852162831880679e-03
4.375479375074184496e+00 2.774267656763192494e-02 2.802433532748238327e-03
5.878016072274911963e+00 2.444416148352800480e-02 2.269583416569099458e-03
7.896522868499724623e+00 2.148981089510951237e-02 1.835998450112189201e-03
1.060818355139448244e+01 1.120929068112526926e-02 1.144043439470475605e-03
1.425102670302997687e+01 6.257981381143072966e-03 7.375101785242373087e-04
1.914481976169957633e+01 4.528920342121951943e-03 5.413095162300666325e-04
2.571913809059344302e+01 2.937794063224742798e-03 3.761459857406810139e-04
3.455107294592217926e+01 1.326441526402252985e-03 2.180656436603027441e-04
4.641588833612777165e+01 8.005758998217778373e-04 1.461644931091279442e-04
6.235507341273912374e+01 3.972886196953356094e-04 8.883643603258322351e-05
8.376776400682915380e+01 1.922269845872181919e-04 5.331417303515701529e-05
1.125335582600764610e+02 1.761107454890610731e-04 4.402768637226526827e-05
1.511775070615661605e+02 8.193335612109214547e-05 2.590960216843498054e-05
2.030917620904734804e+02 4.269270342260065508e-05 1.613632515046248587e-05
2.728333376486766610e+02 3.177960743810154303e-05 1.201156257778216758e-05
4.923882631706736674e+02 1.006236862252808385e-05 5.031184311264041926e-06
6.614740641230146139e+02 9.362786234102979084e-06 4.187165295650703744e-06
8.886238162743397879e+02 2.787789455273885760e-06 1.971264828344515803e-06
