# s	p(s)	error
1.000000000000000000e+00 1.278570352065487858e+00 4.269022149567634067e-02
1.804721766827170226e+00 2.100891223591797863e-01 1.288139057162836568e-02
2.424462017082328114e+00 9.053938138292265403e-02 7.295871266701106292e-03
3.257020655659783159e+00 4.070001997137751709e-02 4.220395468488207479e-03
4.375479375074184496e+00 2.443249445986643564e-02 2.821221450675585017e-03
5.878016072274911963e+00 2.885681390654862982e-02 2.645299793715591777e-03
7.896522868499724623e+00 1.841180899803513196e-02 1.823040744116031110e-03
1.060818355139448244e+01 9.943124576593284636e-03 1.155864753764607308e-03
1.425102670302997687e+01 7.201426444966894415e-03 8.486962455753704979e-04
1.914481976169957633e+01 2.903658326332562035e-03 4.649574470764023752e-04
2.571913809059344302e+01 1.995162516831478199e-03 3.325270861385797179e-04
3.455107294592217926e+01 1.237633062893081287e-03 2.259598488202501948e-04
4.641588833612777165e+01 8.291427050577089911e-04 1.595685879872275794e-04
6.235507341273912374e+01 3.200283315871824412e-04 8.553116934715152757e-05
8.376776400682915380e+01 2.722546124565232537e-04 6.806365311413081342e-05
1.125335582600764610e+02 1.266631065359711834e-04 4.005439121662290555e-05
1.511775070615661605e+02 6.599986498701974425e-05 2.494560418849906252e-05
2.728333376486766610e+02 3.134627945751068841e-05 1.279706500093124743e-05
