# s	p(s)	error
1.000000000000000000e+00 1.250465771619245769e+00 4.052782846690627938e-02
1.804721766827170226e+00 1.848665431387506164e-01 1.159955856682328909e-02
2.424462017082328114e+00 7.801569245852527090e-02 6.501307704877105909e-03
3.257020655659783159e+00 4.597473118945862025e-02 4.305928092332931764e-03
4.375479375074184496e+00 2.281512283743522551e-02 2.617074074548607788e-03
5.878016072274911963e+00 2.681546528289596373e-02 2.447905870906461751e-03
7.896522868499724623e+00 1.979456325972789310e-02 1.814564638952241224e-03
1.060818355139448244e+01 1.250590738950851412e-02 1.244384294988289293e-03
1.425102670302997687e+01 7.373585038373861589e-03 8.243918691839674778e-04
1.914481976169957633e+01 5.008485700599238366e-03 5.861989121135506098e-04
2.571913809059344302e+01 3.064288845201255419e-03 3.955979888477873180e-04
3.455107294592217926e+01 1.140498126969131595e-03 2.082255169777948080e-04
4.641588833612777165e+01 9.055619620416778060e-04 1.600822510360663136e-04
6.235507341273912374e+01 2.949110877007729906e-04 7.881830355265249987e-05
8.376776400682915380e+01 1.881651465658582304e-04 5.431859901095182014e-05
1.125335582600764610e+02 1.050498213746911118e-04 3.501660712489703954e-05
1.511775070615661605e+02 5.213134512603183118e-05 2.128253252728413454e-05
2.030917620904734804e+02 3.880554639340195078e-05 1.584229797562247338e-05
3.665241237079625876e+02 1.433482143219777815e-05 7.167410716098889077e-06
4.923882631706736674e+02 5.335279348570935383e-06 3.772612206899054018e-06
6.614740641230146139e+02 3.971476849143185191e-06 2.808258211354529449e-06
2.894266124716748891e+03 9.076666825965439787e-07 6.418172663211138907e-07
