# mu	p(mu)	err
-7.443515946713118865e+02 3.307566004832260508e-06 1.653783002416130254e-06
-6.727755705204563128e+02 1.653783002416130254e-06 1.169401175619494172e-06
-6.011995463696007391e+02 1.653783002416145712e-06 1.169401175619504972e-06
-5.534821969356969475e+02 1.653783002416145712e-06 1.169401175619504972e-06
-5.296235222187451654e+02 4.134457506040365128e-06 1.848985606718100647e-06
-5.057648475017933833e+02 2.480674503624218992e-06 1.432218092439284214e-06
-4.819061727848416012e+02 3.307566004832260508e-06 1.653783002416130254e-06
-4.580474980678895918e+02 3.307566004832291425e-06 1.653783002416145712e-06
-4.341888233509378097e+02 4.134457506040365128e-06 1.848985606718100647e-06
-4.103301486339860276e+02 4.961349007248437984e-06 2.025462250603758721e-06
-3.864714739170342455e+02 4.961349007248390550e-06 2.025462250603739663e-06
-3.626127992000822360e+02 7.442023510872656552e-06 2.480674503624218992e-06
-3.387541244831304539e+02 6.615132009664582849e-06 2.338802351239009944e-06
-3.148954497661786718e+02 6.615132009664521016e-06 2.338802351238988344e-06
-2.910367750492266623e+02 9.922698014496875968e-06 2.864436184878568427e-06
-2.671781003322748802e+02 2.232607053261797050e-05 4.296654277317852429e-06
-2.433194256153230981e+02 1.901850452778567908e-05 3.965632327853054338e-06
-2.194607508983713160e+02 2.067228753020162489e-05 4.134457506040325317e-06
-1.956020761814193065e+02 3.721011755436363428e-05 5.546956820154354033e-06
-1.717434014644677518e+02 5.622862208214842567e-05 6.818722000812810921e-06
-1.478847267475157423e+02 1.157648101691291021e-04 9.783912186227849733e-06
-1.240260520305637328e+02 1.389177722029575680e-04 1.071773881009356227e-05
-1.001673773136121781e+02 2.629514973841647085e-04 1.474558776098466010e-05
-7.630870259666016864e+01 4.490020851559793223e-04 1.926852376909500615e-05
-5.245002787970815916e+01 1.026999244500436401e-03 2.914132713217657984e-05
-2.859135316275660443e+01 2.393024004496140111e-03 4.448338129576874300e-05
-4.732678445804594958e+00 6.278587168672957082e-03 7.205352433691063739e-05
1.912599627114695977e+01 1.219003451080929307e-02 1.003983861245847628e-04
4.298467098809896925e+01 1.146815823025465475e-02 9.738029870105605610e-05
6.684334570505097872e+01 4.959695224246068838e-03 6.404006425286736665e-05
9.070202042200253345e+01 1.514865230213175134e-03 3.539250180954821545e-05
1.145606951389545429e+02 4.779432876982615775e-04 1.987981998553140029e-05
1.384193698559065524e+02 1.810892387645696936e-04 1.223687674591288925e-05
1.622780445728581071e+02 8.268915012080649957e-05 8.268915012080650635e-06
1.861367192898101166e+02 4.961349007248390381e-05 6.405074026598572243e-06
2.099953940067621261e+02 3.307566004832323273e-05 5.229721043306816806e-06
2.338540687237136808e+02 1.323026401932904203e-05 3.307566004832260508e-06
2.577127434406656903e+02 8.268915012080808183e-06 2.614860521653408403e-06
2.815714181576172450e+02 1.323026401932904203e-05 3.307566004832260508e-06
3.054300928745692545e+02 4.961349007248390550e-06 2.025462250603739663e-06
3.531474423084728187e+02 4.134457506040325317e-06 1.848985606718082859e-06
3.770061170254248282e+02 6.615132009664521016e-06 2.338802351238988344e-06
4.962994906101839661e+02 2.480674503624195275e-06 1.432218092439270449e-06
7.826035872136062608e+02 1.653783002416153759e-06 1.169401175619510689e-06
