# s	p(s)	error
1.000000000000000000e+00 1.328995886188128139e+00 4.032818939130545371e-02
1.811609194200414219e+00 1.695520389334554401e-01 1.070202980086178840e-02
2.438354098268828540e+00 7.227024537676174365e-02 6.022520448063478637e-03
3.281927872511474220e+00 4.213502176461739884e-02 3.963729426377265129e-03
4.417344703140069662e+00 2.216269184819641413e-02 2.477864276847381586e-03
5.945570708544391181e+00 3.396129225844009974e-02 2.643883016555651898e-03
8.002502278161049531e+00 9.634042422796333313e-03 1.213775255760251573e-03
1.077105056036769071e+01 1.386103236297606470e-02 1.254918905901531573e-03
1.449740670372631612e+01 5.824418592246975897e-03 7.011776009562671564e-04
1.951293422635963282e+01 4.013758189609614550e-03 5.017197737012018188e-04
2.626363527653332852e+01 2.189963268303831909e-03 3.194389735118398398e-04
3.534981105030105653e+01 1.280879982722894338e-03 2.105753720193473844e-04
4.757944314009409226e+01 8.230466183027489733e-04 1.454954612586324334e-04
6.404004271197280218e+01 3.248561700715216390e-04 7.878919425520578695e-05
8.619535664753031767e+01 2.981461702613919548e-04 6.506082825638192688e-05
1.160155301739971492e+02 1.265782037492668005e-04 3.653998000408924241e-05
1.561523006000496423e+02 4.702152116879778395e-05 1.919645563217204417e-05
2.101748011332487067e+02 4.075784432800627009e-05 1.540501715242700991e-05
2.828869434625969461e+02 2.162972074741150022e-05 9.673105185109934120e-06
3.807546021222372019e+02 1.928412333638575542e-05 7.872710385173771250e-06
5.124805876960931528e+02 7.163704230467242865e-06 4.135966565855123413e-06
6.897785379387657940e+02 7.096498662853951686e-06 3.548249331426975843e-06
9.284145445194744752e+02 2.636221341556722647e-06 1.864089987323456118e-06
1.681924324880868880e+03 2.182773207927110585e-06 1.260224699176620283e-06
7.429639507594950373e+03 3.294246286878306702e-07 2.329383888350255363e-07
