# s	p(s)	error
1.000000000000000000e+00 1.212420939622071758e+00 3.586165376420154954e-02
1.811609194200414219e+00 1.791695109967637034e-01 1.024243921220671823e-02
2.438354098268828540e+00 7.395360430322352185e-02 5.671982529964467168e-03
3.281927872511474220e+00 4.589512004526989652e-02 3.851432917877919623e-03
4.417344703140069662e+00 2.233206361250418895e-02 2.315727120981388165e-03
5.945570708544391181e+00 3.728721404218408864e-02 2.579210527024893528e-03
8.002502278161049531e+00 1.272484862358476236e-02 1.298724424247480044e-03
1.077105056036769071e+01 1.231003099764982171e-02 1.101042644634982106e-03
1.449740670372631612e+01 7.316727411188595626e-03 7.316727411188595842e-04
1.951293422635963282e+01 4.566294351399451459e-03 4.982235597794587925e-04
2.626363527653332852e+01 2.625220070916941748e-03 3.256184747344458854e-04
3.534981105030105653e+01 1.860423388939960688e-03 2.362740066694997995e-04
4.757944314009409226e+01 8.471717003713478012e-04 1.374293971760045976e-04
6.404004271197280218e+01 3.809635465797190984e-04 7.943639069217524296e-05
8.619535664753031767e+01 2.461236362280149349e-04 5.503491814752713190e-05
1.160155301739971492e+02 1.280026924030811853e-04 3.421015853978152883e-05
1.561523006000496423e+02 6.792956146831825620e-05 2.148121346962975279e-05
2.101748011332487067e+02 4.542229382567534486e-05 1.514076460855844829e-05
2.828869434625969461e+02 1.874840381849026099e-05 8.384541081552170813e-06
3.807546021222372019e+02 1.392938817141992713e-05 6.229411767255289839e-06
5.124805876960931528e+02 8.279226614000551049e-06 4.139613307000275524e-06
1.249609141291986816e+03 1.697708019495328602e-06 1.200460853059930296e-06
